"author/affiliatesHighlightedLabel/label/badge/url","author/affiliatesHighlightedLabel/label/description","author/affiliatesHighlightedLabel/label/url/url","author/affiliatesHighlightedLabel/label/url/urlType","author/affiliatesHighlightedLabel/label/userLabelDisplayType","author/affiliatesHighlightedLabel/label/userLabelType","author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/description/urls/1/display_url","author/entities/description/urls/1/expanded_url","author/entities/description/urls/1/indices/0","author/entities/description/urls/1/indices/1","author/entities/description/urls/1/url","author/entities/description/urls/2/display_url","author/entities/description/urls/2/expanded_url","author/entities/description/urls/2/indices/0","author/entities/description/urls/2/indices/1","author/entities/description/urls/2/url","author/entities/description/urls/3/display_url","author/entities/description/urls/3/expanded_url","author/entities/description/urls/3/indices/0","author/entities/description/urls/3/indices/1","author/entities/description/urls/3/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","author/verifiedType","author/withheldInCountries/0","text","createdAt"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/26808497/1486793671","Thu Mar 26 18:12:02 +0000 2009","Honestly Provocative Talk Radio - email me: talk@larslarson.com. Find me on  Instagram @thelarslarsonshow",,,,,,,,,,,,,,,,,,,,,"larslarson.com","http://www.larslarson.com","0","23","https://t.co/h20uVam2ZB","0","33834","52017","2342","true","26808497","true","false","false","Portland, Oregon","1542","Lars Ultra MAGA Larson","1861865439317626974","false","https://pbs.twimg.com/profile_images/1464781473995649025/GRb7oBxJ_normal.jpg","","55405","https://twitter.com/LarsLarsonShow","user","https://x.com/LarsLarsonShow","LarsLarsonShow",,,"Biden’s trash talk backfired big time! Biden called millions of Trump supporters ""garbage,"" and Trump fired back in style. Can you say clean-up on aisle White House? 
https://t.co/ErRN8TEvLf","Thu Oct 31 20:34:00 +0000 2024"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/34713362/1729608443","Thu Apr 23 20:05:17 +0000 2009","The first word in business news. Singapore newsletter: https://t.co/RtyaUOdLdF Newsletters: https://t.co/nWaCxHSKuU Podcasts: https://t.co/096e9xMbPz","bloom.bg/singapore","https://bloom.bg/singapore","55","78","https://t.co/RtyaUOdLdF","bloom.bg/newsletters","http://bloom.bg/newsletters","92","115","https://t.co/nWaCxHSKuU","bloom.bg/podcasts","http://bloom.bg/podcasts","126","149","https://t.co/096e9xMbPz",,,,,,"bloomberg.com/account/newsle…","https://www.bloomberg.com/account/newsletters/election-2024-alerts","0","23","https://t.co/dNUoYUqPrC","0","4350","9554481","93","true","34713362","true","false","false","New York and the World","316439","Bloomberg",,"false","https://pbs.twimg.com/profile_images/1631723279676317709/-fjgaR2p_normal.jpg","","1121412","https://twitter.com/business","user","https://x.com/business","business","Business",,"Donald Trump is priming supporters to doubt the legitimacy of the vote should he lose the presidential election. https://t.co/ZmRyG09IDc","Thu Oct 31 20:31:40 +0000 2024"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/18949452/1685967419","Tue Jan 13 19:28:24 +0000 2009","Big stories and breaking news as they are published on https://t.co/EYmAcRLBHv. Register here to access free articles: https://t.co/NRg2hritkA","FT.com","http://FT.com","55","78","https://t.co/EYmAcRLBHv","ft.com/register?segme…","https://www.ft.com/register?segmentid=88c4a000-9","119","142","https://t.co/NRg2hritkA",,,,,,,,,,,"ft.com","http://www.ft.com/","0","23","https://t.co/pAkU7GeWJx","0","45","6001203","1035","true","18949452","true","false","false","London","56258","Financial Times",,"false","https://pbs.twimg.com/profile_images/931156393108885504/EqEMtLhM_normal.jpg","","338173","https://twitter.com/FT","user","https://x.com/FT","FT",,,"In comments that risk losing him more support from female voters in the final stretch of the presidential election campaign, Trump insisted he would protect women, telling supporters he would 'do it whether the women like it or not'. https://t.co/ChoQnSF8Al https://t.co/I29AQFiVOQ","Thu Oct 31 20:22:01 +0000 2024"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/1512229127255994375/1729435142","Fri Apr 08 00:42:10 +0000 2022","1776 Patriot | Pro Israel | Daughter of a USMC | MAGA| America 1st | Back The Blue | Grass Roots Conservative | 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸",,,,,,,,,,,,,,,,,,,,,,,,,,"0","89393","39174","8558","false","1512229127255994375","true","false","false","United States","8141","SparkyBru","1671316506531995649","false","https://pbs.twimg.com/profile_images/1848838961948434432/WNfHUY-i_normal.jpg","","134301","https://twitter.com/SparkyBru","user","https://x.com/SparkyBru","SparkyBru",,,"I worked as the Lead Architect on one of Trumps buildings. I worked with top notch Ivy League educated Women. We are all Conservatives and Trump Supporters as Lawyers, Architects, Engineers, Construction Management Professionals. Mark Cuban can pound sand and his women employees should leave","Thu Oct 31 20:21:49 +0000 2024"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/229141520/1699882190","Tue Dec 21 16:51:15 +0000 2010","Born for a Storm. Bad Hombre. Founder: League of American Workers. Former: Trump 2016 & 2020, Vance 2022, Fox & CNN.",,,,,,,,,,,,,,,,,,,,,"AmWorkers.com","http://AmWorkers.com","0","23","https://t.co/qxCqYvGCiy","0","3912","474989","699","true","229141520","true","false","false","Tennessee","16048","Steve Cortes","1862935050167169530","false","https://pbs.twimg.com/profile_images/1724056934955765760/DDHvzSst_normal.jpg","","53839","https://twitter.com/CortesSteve","user","https://x.com/CortesSteve","CortesSteve",,,"🚨Watch President Trump’s perfect response to the despicable comments calling his supporters “garbage”: 

“Kamala calls them garbage and Biden calls them garbage.. But I call you the heart and soul of America. I call you the people who built our country.” https://t.co/O5ZfKs7erY","Thu Oct 31 20:19:53 +0000 2024"
,,,,,,"true","false","https://pbs.twimg.com/profile_banners/1466235161000001538/1729803318","Thu Dec 02 02:38:11 +0000 2021","Dragon Believer

Shitposting",,,,,,,,,,,,,,,,,,,,,"rumble.com/user/suhrmajes…","https://rumble.com/user/suhrmajesty","0","23","https://t.co/QifDrVdmh4","0","281451","44730","4444","true","1466235161000001538","true","false","false","","31108","Suhr Majesty™",,"false","https://pbs.twimg.com/profile_images/1849554221265215488/Te6qc7sb_normal.jpg","","138218","https://twitter.com/ULTRA_MAJESTY","user","https://x.com/ULTRA_MAJESTY","ULTRA_MAJESTY",,,"@BehizyTweets Depending on the judge Trump could win this, and truly if any honest judge gets this case Trump will win.","Thu Oct 31 21:19:59 +0000 2024"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/1066773270773547008/1697164492","Sun Nov 25 19:19:02 +0000 2018","#ReecieColbertShow on @SiriusXM 126 Saturdays 3PM 》 Creator @amitrippingame 》
Politics+Culture Commentator|Speaker|Author 》
Thu-#RMU|#ClayCaneShow",,,,,,,,,,,,,,,,,,,,,"reeciecolbert.com","http://reeciecolbert.com/","0","23","https://t.co/ePEESAwIxK","0","210960","129189","10196","true","1066773270773547008","true","false","false","Washington, DC","18692","Reecie @BlackWomenViews","1697060086131073174","false","https://pbs.twimg.com/profile_images/1604588383426281482/Yt0Mlbw-_normal.jpg","","96478","https://twitter.com/ReecieColbert","user","https://x.com/ReecieColbert","ReecieColbert",,,"I had to drag several folks today starting with Trump. Women need protection FROM him not by him. Speaker Johnson told y'all kiss your health care goodbye if they win. Giuliani being racist unprovoked is unhinged. Larry Hogan let his slip show that he is aligned with Trump despite his public statements. #reeciecolbertshow","Thu Oct 31 21:15:15 +0000 2024"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/1880725393/1722275141","Wed Sep 18 20:00:13 +0000 2013","We’re building a movement of young people to stop climate change & create millions of good jobs in the process #GreenNewDeal | Text GND to 88504 for updates ☀️",,,,,,,,,,,,,,,,,,,,,"smvmt.link/Bio-Link","https://smvmt.link/Bio-Link","0","23","https://t.co/fJuIaAKWNy","0","30006","250969","2684","true","1880725393","true","false","false","United States","4774","Sunrise Movement 🌅","1838291903768306093","false","https://pbs.twimg.com/profile_images/1709312605607673856/9jNdiuZE_normal.jpg","","25820","https://twitter.com/sunrisemvmt","user","https://x.com/sunrisemvmt","sunrisemvmt",,,"Donald Trump just promised to ""terminate"" the Inflation Reduction Act.

That would kill millions of jobs and send us on the path to utterly devastating climate change. 

We cannot let him win.","Thu Oct 31 21:14:24 +0000 2024"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/873534859259650048/1605803569","Sat Jun 10 13:38:34 +0000 2017","Advocate for peace, truth, honesty, reason, integrity, benevolence, moral justice. Ex-Christian. Religion polarises much of humanity. No DM please.",,,,,,,,,,,,,,,,,,,,,,,,,,"0","265467","41130","12325","true","873534859259650048","true","false","false","","2424","Impiety","1817274295019790626","false","https://pbs.twimg.com/profile_images/1591177640068743183/BdrOgXSY_normal.jpg","","155200","https://twitter.com/NoHolyScripture","user","https://x.com/NoHolyScripture","NoHolyScripture",,,"I’m from Europe and have no personal stake in the American elections.

My concern is for global peace and for my American fellow humans, whom I know will seriously suffer if Donald Trump would win the election.

Please remember this before you judge me or call me names. ☮️","Thu Oct 31 21:11:54 +0000 2024"
,,,,,,"true","false","https://pbs.twimg.com/profile_banners/3301457540/1704483879","Thu Jul 30 11:38:23 +0000 2015","Progressive political junkie. Determined to help preserve democracy. Facts and data please. Proud owner of the Green Bay Packers!  Ericland55@bsky.social",,,,,,,,,,,,,,,,,,,,,,,,,,"0","4433","5824","6532","false","3301457540","true","false","false","San Antonio & Egg Harbor WI","447","Eric","1859285310858813718","false","https://pbs.twimg.com/profile_images/1852329917339361280/21-ye7dK_normal.jpg","","7707","https://twitter.com/Ericland55","user","https://x.com/Ericland55","Ericland55",,,"@mcuban The debate proved that Trump can't handle an intelligent woman. Throw in she's a woman of color, an accomplished DA / prosecutor and you have Trump's trifecta of kryptonite. 

This man is a PAB who is hell bent on destroying American win or lose. Fact is, Kamala won't let him.","Thu Oct 31 21:08:37 +0000 2024"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/23132319/1604004080","Fri Mar 06 23:00:15 +0000 2009","Data + PR @BetMGM | Past: Action Network | Bet Labs",,,,,,,,,,,,,,,,,,,,,"BetMGM.com","http://BetMGM.com","0","23","https://t.co/w97qxKVUnK","0","21699","93066","1422","true","23132319","true","false","false","St. Louis","16951","John Ewing",,"false","https://pbs.twimg.com/profile_images/1689058505876008960/070yJkxs_normal.jpg","","54469","https://twitter.com/johnewing","user","https://x.com/johnewing","johnewing",,,"Odds to win US Presidential Election at #BetMGM (Ontario only)  

Yesterday
▪️ Donald Trump -225 
▪️ Kamala Harris +175 

Today
▪️ Trump -190
▪️ Harris +150 📈 https://t.co/V1tWsJjcBs","Thu Oct 31 21:06:31 +0000 2024"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/1087406694064369666/1572361036","Mon Jan 21 17:48:53 +0000 2019","Sometimes the truth hurts. Masters in Political Science. Aspiring Attorney ⚖ I speak 3 languages 🇩🇪🇪🇸🇬🇧 fitness pics and spicy socio-political opinions!",,,,,,,,,,,,,,,,,,,,,,,,,,"0","134638","68704","1099","true","1087406694064369666","true","false","false","Somewhere FAR away ","6292","Ty’s Tough Talk🇺🇸🏳️‍🌈","1827783352616956377","false","https://pbs.twimg.com/profile_images/1826857203766362114/axsxbA0i_normal.jpg","","41621","https://twitter.com/toughtalkty","user","https://x.com/toughtalkty","toughtalkty",,,"Trump supporters are getting bolder and more confident in public! The energy has fully shifted!! WE WILL WIN!! 

IT’S ABOUT TIME 💪🏻🇺🇸","Thu Oct 31 21:02:04 +0000 2024"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/183749519/1401332683","Fri Aug 27 20:13:59 +0000 2010","",,,,,,,,,,,,,,,,,,,,,"paulgraham.com","http://paulgraham.com","0","23","https://t.co/99lamCujcc","0","112970","1940176","766","true","183749519","true","false","false","","1505","Paul Graham",,"false","https://pbs.twimg.com/profile_images/1824002576/pg-railsconf_normal.jpg","","45088","https://twitter.com/paulg","user","https://x.com/paulg","paulg",,,"Putin wants Trump to win. There's no serious debate about that. Does Putin want America to be weak or strong? There's no serious debate about that either. 

Why would you vote for the candidate Putin wants you to vote for? https://t.co/NYIGZiOfnm","Thu Oct 31 20:46:49 +0000 2024"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/1771276275010699264/1711141038","Fri Mar 22 20:42:52 +0000 2024","Telling it like it is 📠",,,,,,,,,,,,,,,,,,,,,,,,,,"0","18983","119","129","false","1771276275010699264","false","false","false","","60","Markus","1852088432710803575","false","https://pbs.twimg.com/profile_images/1853545274670465024/YMEzcBMA_normal.jpg","","2210","https://twitter.com/Markus640458059","user","https://x.com/Markus640458059","Markus640458059",,,"You can’t tell me that 2221 - JD Vance on Joe Rogan didn’t win Trump the election. 

Any man that doesn’t go out and vote is a weak clown that is letting emotionally manipulated women decide the future, because they’ve been brainwashed by INNUMERABLE lies.

Do your part gentlemen https://t.co/DAkgGQnu3o","Thu Oct 31 20:41:07 +0000 2024"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/1263604554110832645/1590376017","Thu May 21 22:56:40 +0000 2020","Ex Dem. Tired of their lies! Proud USN Vet! Love my country! Believer in Jesus as my savior! Love to laugh!love family! IFBAP same name on GAB Texas!",,,,,,,,,,,,,,,,,,,,,,,,,,"0","577423","120883","81142","true","1263604554110832645","true","false","false","America land of the free!","42634","USA Trump Man 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸","1778867797885329438","false","https://pbs.twimg.com/profile_images/1514812903362207744/-w7knfED_normal.jpg","","252151","https://twitter.com/USATRUMPMAN1","user","https://x.com/USATRUMPMAN1","USATRUMPMAN1",,,"Christmas for these two was a win. This just came out that year https://t.co/2lN1o1xW5m","Thu Oct 31 20:39:25 +0000 2024"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/1076635629931384832/1714618601","Sun Dec 23 00:28:31 +0000 2018","Never bothered, seriously never. 😊👍 I block dummies. Happily married. I follow the game, not a team.",,,,,,,,,,,,,,,,,,,,,,,,,,"0","48425","1891","2821","true","1076635629931384832","true","false","false","Here, There, Everywhere","2405","Love The 🏀range","1863311422144270823","false","https://pbs.twimg.com/profile_images/1786751162168840192/P9yU-QLg_normal.jpg","","69858","https://twitter.com/LoveTheOrange1","user","https://x.com/LoveTheOrange1","LoveTheOrange1",,,"Musk has abused this app for political purposes with misinformation and to gain himself a position in the Trump admin should be win and I believe he should be forced to sell it.","Thu Oct 31 20:38:25 +0000 2024"
"https://pbs.twimg.com/profile_images/1656530956801523719/SC7nEKMa_bigger.png","MyDoge","https://twitter.com/MyDoge","DeepLink","Badge","BusinessLabel","true","false","https://pbs.twimg.com/profile_banners/1389913567671975937/1711058670","Wed May 05 12:03:43 +0000 2021","UX/UI & Graphic Designer at Dogecoin MyDoge DogeOS / 𝕏 Creator",,,,,,,,,,,,,,,,,,,,,,,,,,"0","94884","1094964","999","true","1389913567671975937","true","false","false","","20957","DogeDesigner","1821687464974860662","false","https://pbs.twimg.com/profile_images/1498070100393754625/C2V-fbll_normal.jpg","","40809","https://twitter.com/cb_doge","user","https://x.com/cb_doge","cb_doge",,,"Donald Trump is gonna win 🇺🇸 https://t.co/VlZrgLGZS6","Thu Oct 31 20:37:48 +0000 2024"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/14327933/1651064298","Mon Apr 07 23:28:50 +0000 2008","Dem Strategist. Author of the NYT bestseller Any Given Tuesday. Order here: https://t.co/B4NcKovSTD…","harpercollins.com/products/any-g","http://harpercollins.com/products/any-g","76","99","https://t.co/B4NcKovSTD",,,,,,,,,,,,,,,,"harpercollins.com/products/any-g…","https://www.harpercollins.com/products/any-given-tuesday-lis-smith?variant=39741670064162","0","23","https://t.co/QmdI2WgjCP","0","26801","127629","5397","true","14327933","true","false","false","","1777","Lis Smith","1545398459674632192","false","https://pbs.twimg.com/profile_images/1242940059319504903/KU-kF_zo_normal.jpg","","33220","https://twitter.com/Lis_Smith","user","https://x.com/Lis_Smith","Lis_Smith",,,"BREAKING: @DrJillStein’s VP just came out in favor of a national abortion ban. 

Not only are they helping Trump win — they’re adopting his policies. https://t.co/tfjY6s4iYD","Thu Oct 31 20:32:46 +0000 2024"
,,,,,,"true","false","https://pbs.twimg.com/profile_banners/24578794/1728154840","Sun Mar 15 20:20:03 +0000 2009","🇺🇸 Entrepreneur @SkyBridge. Host, Open Book and @RestPoliticsUS. https://t.co/t4SOzQjxuy","skybridge.com/disclosures","http://skybridge.com/disclosures","65","88","https://t.co/t4SOzQjxuy",,,,,,,,,,,,,,,,"podcasts.apple.com/us/podcast/ope…","https://podcasts.apple.com/us/podcast/open-book-with-anthony-scaramucci/id1663394459","0","23","https://t.co/VL2Hmigsjx","0","33517","1068156","3352","true","24578794","true","false","false","Long Island, NY","3291","Anthony Scaramucci","1862163212742889531","false","https://pbs.twimg.com/profile_images/1862972131669049344/3vJSqjWd_normal.jpg","","50606","https://twitter.com/Scaramucci","user","https://x.com/Scaramucci","Scaramucci",,,"It was great to have @ninaburleigh join me this week. We discussed:

- Who's going to win the election?
- Joe Rogan and the Trump interview
- Trump’s MSG rally
- Reflections on society today

and more.

🎧 https://t.co/9b04QblT5G 
📺 https://t.co/zXUEABmJxX https://t.co/wnI5U6kc6L","Thu Oct 31 20:22:19 +0000 2024"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/1527223403920232448/1661200017","Thu May 19 09:43:44 +0000 2022","CHEERS🍻SPORTS!♦️PARALEGAL ♦️1A 💪2A 🔶STOP WOKENESS, DEI ♦️CONSTITUTION IS NOT FLUID 🏛️ HONOR OUR VETERANS♦️LEO💙 DOGE💰",,,,,,,,,,,,,,,,,,,,,"buymeacoffee.com/GigaBeers","https://buymeacoffee.com/GigaBeers","0","23","https://t.co/FcWyd7DwOl","0","13480","189309","53595","true","1527223403920232448","true","false","false","","10592","Myrna 𝕏","1812574844552360186","false","https://pbs.twimg.com/profile_images/1607184333542154240/e8D1xURI_normal.jpg","","307090","https://twitter.com/GigaBeers","user","https://x.com/GigaBeers","GigaBeers",,,"Do you fear Democrat Rep Jamie Raskin’s threat that his party will not certify the election should Trump win? 🤬","Thu Oct 31 20:20:48 +0000 2024"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/185050192/1728277091","Tue Aug 31 03:06:38 +0000 2010","Just another mfer vibin. Investing in ETH & the Ethereum ecosystem over the last 8 years. Multi-decade ETH investment thesis. nfa",,,,,,,,,,,,,,,,,,,,,,,,,,"0","28781","6306","180","true","185050192","true","false","false","Ethereum","973","EthereanVibin | 0xVibin.eth 🦇🔊","1782511859058298983","false","https://pbs.twimg.com/profile_images/1843826749869608960/OGvDQT8e_normal.jpg","","7425","https://twitter.com/EthereanVibin","user","https://x.com/EthereanVibin","EthereanVibin",,,"Last shakeout before the $ETH God candles

Trump will win the popular vote in one week and $ETH will fly to $29,000 in 2025

Dips are for buying. The real show is about to begin","Thu Oct 31 20:16:59 +0000 2024"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/39344374/1674355501","Mon May 11 21:18:33 +0000 2009","",,,,,,,,,,,,,,,,,,,,,"linktr.ee/donaldjtrumpjr","https://linktr.ee/donaldjtrumpjr","0","23","https://t.co/ni5HwFvEjX","0","37487","13214141","2109","true","39344374","true","false","false","Florida, USA","3220","Donald Trump Jr.","1861626140441616678","false","https://pbs.twimg.com/profile_images/766652495858896897/LjrJJB9a_normal.jpg","","50643","https://twitter.com/DonaldJTrumpJr","user","https://x.com/DonaldJTrumpJr","DonaldJTrumpJr",,,"Bucks County, Pennsylvania get out there and vote today &amp; tomorrow. Early voting is extended because of the games played by Democrats. You have an extra 3 days of early voting so get out there and let’s win this thing.","Thu Oct 31 20:16:51 +0000 2024"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/1153870637770973184/1680216517","Wed Jul 24 03:32:52 +0000 2019","Trump 2024 +++++",,,,,,,,,,,,,,,,,,,,,,,,,,"0","137118","7361","5667","true","1153870637770973184","false","false","false","Atlanta, GA","213","Michele",,"false","https://pbs.twimg.com/profile_images/1772499147049836544/FXNbISZT_normal.jpg","","75090","https://twitter.com/michelle200567","user","https://x.com/michelle200567","michelle200567",,,"@bennyjohnson Trump will win NM, VA, MN, NV, MI, WI, GA, PA, NH, NC,and AZ. I truly believe tha God is sending confusion to the enemies camp. 

They will not be expecting to lose NH, MN, VA, and NM but they will. 

God wins this election.","Thu Oct 31 20:16:25 +0000 2024"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/1267867951232778240/1604978656","Tue Jun 02 17:17:40 +0000 2020","American 🇺🇸  / Jewish ✡️ / Advocate for Liberty, Fairness and Justice 🗽

Zionism = Equal Rights for Jews",,,,,,,,,,,,,,,,,,,,,,,,,,"0","388422","18734","9733","true","1267867951232778240","true","false","false","","3325","Shelley G","1853997041288106300","false","https://pbs.twimg.com/profile_images/1326025355233161221/PImBXNpx_normal.jpg","","121596","https://twitter.com/ShelleyGldschmt","user","https://x.com/ShelleyGldschmt","ShelleyGldschmt",,,"I'm voting for the candidate that Ayatollah Khamenei doesn't want to win.

""The attack will most likely take place after the elections in the US, as Iran fears that such an attack before Tuesday may improve Trump's chances at winning.""","Thu Oct 31 20:14:23 +0000 2024"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/1643389928183562240/1713303666","Tue Apr 04 23:07:59 +0000 2023","Classical Philosophy Entertainer, Natural Law, Non-Marxist/Non-communist, #GoBills",,,,,,,,,,,,,,,,,,,,,,,,,,"0","43776","34334","27830","false","1643389928183562240","true","false","false","","2554","TPB 🇺🇲","1862217515578839350","false","https://pbs.twimg.com/profile_images/1780347798338080768/apRlnanE_normal.jpg","","25243","https://twitter.com/TheClassicPhil","user","https://x.com/TheClassicPhil","TheClassicPhil",,,"@KamalaHarris Why would Trump ""get rid"" of a Policy HE started? 🤔🇺🇲 https://t.co/Gla30KTOkZ","Thu Oct 31 00:27:10 +0000 2024"
,,,,,,"true","false","https://pbs.twimg.com/profile_banners/751283435382067202/1628129087","Fri Jul 08 05:15:04 +0000 2016","Focus: Russian intel ops, Eastern Europe. Senior Fellow @CEPA Co-host @kremlinfile podcast Director @SyriaUkraineSUN Senior investigative researcher @IEI_ngo",,,,,,,,,,,,,,,,,,,,,"linktr.ee/olgalautman","https://linktr.ee/olgalautman","0","23","https://t.co/yusSED2Cu4","0","132105","236200","2481","true","751283435382067202","true","false","false","New York, NY","5619","Olga Lautman 🇺🇸🇺🇦","1807586148341973410","false","https://pbs.twimg.com/profile_images/1575685741811752960/Dm4R2Uj8_normal.jpg","","90925","https://twitter.com/OlgaNYC1211","user","https://x.com/OlgaNYC1211","OlgaNYC1211",,,"Mark Paoletta, close friend of Clarence Thomas, is helping Trump’s transition team craft the policy playbook for the DOJ if Trump returns to power, 

😱 I remember this guy. He signed off on Ukrainian aid delay when Trump tried to extort Ukraine https://t.co/aKpDfr38IV","Thu Oct 31 00:08:22 +0000 2024"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/53979469/1657463547","Sun Jul 05 19:12:52 +0000 2009","A proud hillbilly. 
YouTube channel: https://t.co/f0ZX2xXOPr 
Rumble: https://t.co/aVLC1hv48m
Support me at: https://t.co/KWorW8Y8Cp","tinyurl.com/kgy7zcl","http://tinyurl.com/kgy7zcl","37","60","https://t.co/f0ZX2xXOPr","rumble.com/c/RAMZPAUL","https://rumble.com/c/RAMZPAUL","70","93","https://t.co/aVLC1hv48m","ramzpaul.gumroad.com/l/wfezh","http://ramzpaul.gumroad.com/l/wfezh","109","132","https://t.co/KWorW8Y8Cp",,,,,,"ramzpaul.com","http://www.ramzpaul.com","0","23","https://t.co/N9qzo0FUi2","0","49314","155059","367","true","53979469","true","false","false","Arkansas, USA","8854","RAMZPAUL","1862632781848678677","false","https://pbs.twimg.com/profile_images/1591074150696865792/4tQhJQFu_normal.jpg","","94322","https://twitter.com/ramzpaul","user","https://x.com/ramzpaul","ramzpaul",,,"This is why I want Trump to win. These videos bring me joy.","Thu Oct 31 20:08:49 +0000 2024"
"https://pbs.twimg.com/profile_images/1678314685811007489/BRdyaZN__bigger.jpg","Rumble 🏴‍☠️","https://twitter.com/rumblevideo","DeepLink","Badge","BusinessLabel","false","false","https://pbs.twimg.com/profile_banners/16076032/1670619705","Mon Sep 01 03:13:32 +0000 2008","Journalist; Author; Host, @SystemUpdate_; Columnist, @Folha; Founder: @TheInterceptBr; Co-Founder: @theintercept, @abrigo_hope, @FreedomofPress, @idm_org. Vegan",,,,,,,,,,,,,,,,,,,,,"linktr.ee/glenngreenwald","https://linktr.ee/glenngreenwald","0","23","https://t.co/rw7Uw16ZvA","0","26115","2270237","991","true","16076032","true","false","false","GlennGreenwald@gmail.com","12296","Glenn Greenwald","1658513386118709260","false","https://pbs.twimg.com/profile_images/1092582027994509312/cpYWuYI9_normal.jpg","","102048","https://twitter.com/ggreenwald","user","https://x.com/ggreenwald","ggreenwald",,,"When I tell people that liberals genuinely believe that the corporate media is pro-Trump and anti-Dem, most people think I'm exaggerating or saying something for effect.

No, they really believe that outlets like the NYT and CNN are deliberately campaigning for Trump to win. https://t.co/ttlLR3Rbxl","Thu Oct 31 20:06:03 +0000 2024"
"https://pbs.twimg.com/profile_images/1854057969182552064/2ld9XaVo_bigger.jpg","Turning Point Action","https://twitter.com/TPAction_","DeepLink","Badge","BusinessLabel","true","true","https://pbs.twimg.com/profile_banners/98906083/1730952664","Wed Dec 23 15:49:34 +0000 2009","7th Generation Arizonan | COO @TPAction_ | We Chase Ballots",,,,,,,,,,,,,,,,,,,,,"TPAction.com","http://TPAction.com","0","23","https://t.co/KX8IdoBhQZ","0","94667","189271","24073","true","98906083","true","false","false","Arizona","2672","Tyler Bowyer","1842288879694479604","false","https://pbs.twimg.com/profile_images/1841618380996149249/Fc6IvMdW_normal.jpg","","66266","https://twitter.com/tylerbowyer","user","https://x.com/tylerbowyer","tylerbowyer",,,"This is Joy— she said “I’m here because of you!” She heard my speech at the Las Vegas Trump Rally &amp; signed up to chase ballots!

She’s here this week from Wyoming to help @TPAction_ win AZ! 

You can join Joy remotely or in person in AZ by going to https://t.co/TSAMSBZAn0 https://t.co/VsQZEsmwsk","Thu Oct 31 20:03:23 +0000 2024"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/2328829518/1635360114","Wed Feb 05 13:58:09 +0000 2014","Democrat 🇺🇸 #VoteBlue2022 #VoteBlue2024🌊 HARRIS 💙. Gen Z Activist, fight for democracy. 🇺🇸 Amateur #INDOPAC analyst.",,,,,,,,,,,,,,,,,,,,,,,,,,"0","224612","11299","6992","true","2328829518","true","false","false","France","11019","TheFrenchie","1426285251937153031","false","https://pbs.twimg.com/profile_images/1781583748611325952/RxhBxfLt_normal.jpg","","209651","https://twitter.com/ML3democrats","user","https://x.com/ML3democrats","ML3democrats",,,"@mmpadellan I need Kamala to win just because I need Musk to have wasted all that money on buying Twitter just for Trump to still lose.
Vote Harris🇺🇸","Thu Oct 31 20:02:51 +0000 2024"
