author/affiliatesHighlightedLabel/label/badge/url,author/affiliatesHighlightedLabel/label/description,author/affiliatesHighlightedLabel/label/url/url,author/affiliatesHighlightedLabel/label/url/urlType,author/affiliatesHighlightedLabel/label/userLabelDisplayType,author/affiliatesHighlightedLabel/label/userLabelType,author/canDm,author/canMediaTag,author/coverPicture,author/createdAt,author/description,author/entities/description/urls/0/display_url,author/entities/description/urls/0/expanded_url,author/entities/description/urls/0/indices/0,author/entities/description/urls/0/indices/1,author/entities/description/urls/0/url,author/entities/description/urls/1/display_url,author/entities/description/urls/1/expanded_url,author/entities/description/urls/1/indices/0,author/entities/description/urls/1/indices/1,author/entities/description/urls/1/url,author/entities/description/urls/2/display_url,author/entities/description/urls/2/expanded_url,author/entities/description/urls/2/indices/0,author/entities/description/urls/2/indices/1,author/entities/description/urls/2/url,author/entities/description/urls/3/display_url,author/entities/description/urls/3/expanded_url,author/entities/description/urls/3/indices/0,author/entities/description/urls/3/indices/1,author/entities/description/urls/3/url,author/entities/url/urls/0/display_url,author/entities/url/urls/0/expanded_url,author/entities/url/urls/0/indices/0,author/entities/url/urls/0/indices/1,author/entities/url/urls/0/url,author/fastFollowersCount,author/favouritesCount,author/followers,author/following,author/hasCustomTimelines,author/id,author/isBlueVerified,author/isTranslator,author/isVerified,author/location,author/mediaCount,author/name,author/pinnedTweetIds/0,author/possiblySensitive,author/profilePicture,author/status,author/statusesCount,author/twitterUrl,author/type,author/url,author/userName,author/verifiedType,author/withheldInCountries/0,text,createdAt,att,stance
,,,,,,False,True,https://pbs.twimg.com/profile_banners/523248016/1643390263,Tue Mar 13 13:19:51 +0000 2012,"John Solomon is an award-winning investigative journalist and founder of Just the News. He has worked at AP, WaPo, TWT, and The Hill.",,,,,,,,,,,,,,,,,,,,,justthenews.com/accountability…,https://justthenews.com/accountability/media/hold-hold-final-approval-embargoed-until-am-thursday-ne,0.0,23.0,https://t.co/yCStpxVag3,0,148,1254200,712,False,523248016,True,False,False,"Washington, DC",1470,John Solomon,,False,https://pbs.twimg.com/profile_images/1894002095/john_solomon_2583-1-a_normal.jpg,,68776,https://twitter.com/jsolomonReports,user,https://x.com/jsolomonReports,jsolomonReports,,,"LISTEN: Speaker Mike Johnson lays out top priorities for big GOP win: Border, Trump tax cuts, ‘blowtorch’ to weaponized deep state https://t.co/1Kn2qp1ymS",Thu Oct 31 19:14:43 +0000 2024,0.325,Support
,,,,,,False,True,https://pbs.twimg.com/profile_banners/429227921/1554407275,Mon Dec 05 18:27:28 +0000 2011,Host of @TheYoungTurks. Founder & CEO of @TYT. Watch weeknights at 6pm eastern https://t.co/vZUvdcXzAK,tyt.com/live,http://tyt.com/live,79.0,102.0,https://t.co/vZUvdcXzAK,,,,,,,,,,,,,,,,tyt.com,http://tyt.com,0.0,23.0,https://t.co/ahIvQizmoA,0,6879,712847,1645,True,429227921,True,False,False,Los Angeles,1215,Cenk Uygur,,False,https://pbs.twimg.com/profile_images/1113890839950974977/602rQG2P_normal.png,,35067,https://twitter.com/cenkuygur,user,https://x.com/cenkuygur,cenkuygur,,,"Trump is terrible on this issue. @TheYoungTurks even made a video about how much Netanyahu wants Trump to win. But saying that Kamala's 100% bullshit promise that she'll stop the violence against Palestinians after the election ""should be good enough"" is outrageous and offensive.",Thu Oct 31 19:11:07 +0000 2024,0.0142857142857143,Support
https://pbs.twimg.com/profile_images/1734767149594382336/TPoFJ1Tf_bigger.png,Chronic,https://twitter.com/FRChronic,DeepLink,Badge,BusinessLabel,True,False,https://pbs.twimg.com/profile_banners/1373786106118963200/1694307035,Sun Mar 21 23:59:14 +0000 2021,Partners: @rollbitcom = paid content| https://t.co/0tDYW16UKo | worlds worst trader & shitposter | read disclaimer/click View more: https://t.co/WnIy0amXtO,t.me/borovikTG,http://t.me/borovikTG,38.0,61.0,https://t.co/0tDYW16UKo,t.ly/c4xxC,http://t.ly/c4xxC,132.0,155.0,https://t.co/WnIy0amXtO,,,,,,,,,,,rollbit.com/referral/borov…,https://rollbit.com/referral/borovik,0.0,23.0,https://t.co/JprmdXKV8o,0,283978,213638,2599,True,1373786106118963200,True,False,False,🦇🔊 my tweets are comedy. NFA,16502,borovik,1.6586123931008614e+18,False,https://pbs.twimg.com/profile_images/1602013001275432961/fPt7sb1f_normal.png,,113127,https://twitter.com/3orovik,user,https://x.com/3orovik,3orovik,,,"The Democrats are doing everything they can to cheap but Trump is still going to win

Imagine how large of a victory the real results would be if they never cheated

Trump would probably win almost every state",Thu Oct 31 19:10:58 +0000 2024,0.48285714285714293,Support
,,,,,,False,False,https://pbs.twimg.com/profile_banners/1432200636557250561/1630298599,Mon Aug 30 04:37:08 +0000 2021,✝️🇺🇸 ✝️🇺🇸 former Democrat turned sane person • Opinions are my own but they should be yours too ✌🏻,,,,,,,,,,,,,,,,,,,,,linktr.ee/nataliejeanbei…,https://linktr.ee/nataliejeanbeisner,0.0,23.0,https://t.co/bvRp9WByhV,0,41831,75400,4807,True,1432200636557250561,True,False,False,"Los Angeles, CA",4768,Natalie Jean Beisner,1.655647496188887e+18,False,https://pbs.twimg.com/profile_images/1795971442867372032/55oOVSdE_normal.jpg,,42807,https://twitter.com/NJBeisner,user,https://x.com/NJBeisner,NJBeisner,,,"Please don’t fill in the bubble for RFK. Please vote for Trump—even if you’re in a solidly blue state. A vote for Trump IS a vote for RFK. 

And it would be wonderful if we could win the popular vote on top of the electoral college. 

And win it by a large margin.",Thu Oct 31 19:09:36 +0000 2024,0.5591836734693878,Support
https://pbs.twimg.com/profile_images/1750481240983994368/ijRW1a6Y_bigger.jpg,Mario Nawfal’s Roundtable,https://twitter.com/RoundtableSpace,DeepLink,Badge,BusinessLabel,True,True,https://pbs.twimg.com/profile_banners/1319287761048723458/1687204248,Thu Oct 22 14:42:25 +0000 2020,Host of the Largest Show on X | Unfiltered Unbiased 24x7 News | Founder & Investor,,,,,,,,,,,,,,,,,,,,,roundtable.live,https://roundtable.live,0.0,23.0,https://t.co/Lru9VAixI8,0,139559,1806657,36995,True,1319287761048723458,True,False,False,,64384,Mario Nawfal,1.8541497058793925e+18,False,https://pbs.twimg.com/profile_images/1670905743619268609/pYItlWat_normal.jpg,,89379,https://twitter.com/MarioNawfal,user,https://x.com/MarioNawfal,MarioNawfal,,,"🇺🇸 JD VANCE: TRUMP AND I MIGHT WIN THE NORMAL GAY GUYS' VOTES

""They just wanted to be left the hell alone, and now you have all this crazy stuff on top of it.

They're like, 'We didn't want to give pharmaceutical products to 9-year-olds.'""

Source: The Joe Rogan Experience",Thu Oct 31 19:09:32 +0000 2024,0.2111111111111111,Support
https://pbs.twimg.com/profile_images/1726722240748662784/2BjaL8mX_bigger.jpg,Conservative 🇺🇸,https://twitter.com/ConservativeOG,DeepLink,Badge,BusinessLabel,True,False,https://pbs.twimg.com/profile_banners/211025537/1710618790,Tue Nov 02 02:41:25 +0000 2010,"Gaming, Guns, and Gains; Heavyweight Mixed Martial Artist {6'5, 255}. Striking Specialist  & Verbal Pugilist.",,,,,,,,,,,,,,,,,,,,,,,,,,0,143695,167729,2484,True,211025537,True,False,False,Alternate Timeline Earth,4496,Malcolm FleX,1.697986663522177e+18,False,https://pbs.twimg.com/profile_images/1838325414340501504/meEGe7bl_normal.jpg,,31971,https://twitter.com/Malcolm_fleX48,user,https://x.com/Malcolm_fleX48,Malcolm_fleX48,,,@CollinRugg The amount of actual height behind a Trump presidency right now make a Kamala win extremely questionable.,Thu Oct 31 19:07:29 +0000 2024,0.037142857142857144,Support
,,,,,,True,False,https://pbs.twimg.com/profile_banners/1147677914986471424/1725383845,Sun Jul 07 01:25:12 +0000 2019,Conservative Content Creator / President of: https://t.co/6eW1bDhpt5 / #SpacesHost   Host of 🔻Counterpoint🔻Tuesdays: 7:30pm PST/10:30pm EST @StandForTruthNW,freevoicemedia.com,http://freevoicemedia.com,45.0,68.0,https://t.co/6eW1bDhpt5,,,,,,,,,,,,,,,,buymeacoffee.com/JasonStandsFor…,https://www.buymeacoffee.com/JasonStandsForTruth,0.0,23.0,https://t.co/F2VnF2gu1T,0,317434,104888,25886,True,1147677914986471424,True,False,False,"Seattle / Tacoma, Washington ",5660,(Jason) Stands For Truth,1.8339793579726277e+18,False,https://pbs.twimg.com/profile_images/1830358054778638336/6y9BQ5qk_normal.jpg,,251879,https://twitter.com/TrueJMitchell,user,https://x.com/TrueJMitchell,TrueJMitchell,,,"‼️My Friend @iamprice102 Predicts:‼️

▫️Yes, Donald Trump will win the 2024 election.
▪️No, it won't be a peaceful transfer of power, and here is why.",Thu Oct 31 19:06:38 +0000 2024,0.525,Support
,,,,,,False,True,https://pbs.twimg.com/profile_banners/357606935/1679914380,Thu Aug 18 16:43:48 +0000 2011,"U.S. Senator, former teacher. Wife, mom (Amelia, Alex, Bailey, @CFPB), grandmother, and Okie. She/her. Official campaign account.",,,,,,,,,,,,,,,,,,,,,elizabethwarren.com,https://elizabethwarren.com/,0.0,23.0,https://t.co/Bi4CKHs7ZG,0,232,5638676,556,True,357606935,True,False,False,Massachusetts,3220,Elizabeth Warren,,False,https://pbs.twimg.com/profile_images/1640305909179068417/wUvC5bjd_normal.jpg,,15006,https://twitter.com/ewarren,user,https://x.com/ewarren,ewarren,Government,,"Republican extremists are suing for a nationwide abortion ban NOW and counting on Donald Trump and his courts to back them up after a win on Nov. 5.

Don't let it happen. Vote for Kamala Harris. https://t.co/Y8EKKdkwVz",Thu Oct 31 19:04:24 +0000 2024,0.4,Support
,,,,,,False,True,https://pbs.twimg.com/profile_banners/334053327/1701722488,Tue Jul 12 14:14:33 +0000 2011,Official account of 'The Five' on FNC hosted by @danaperino @jessebwatters @greggutfeld and @judgejeanine @haroldfordjr @jessicatarlov  Weeknights at 5pm ET.,,,,,,,,,,,,,,,,,,,,,foxnews.com/thefive,http://www.foxnews.com/thefive,0.0,23.0,https://t.co/v6ENbmedj9,0,132,729501,84,False,334053327,True,False,False,,2187,The Five,,False,https://pbs.twimg.com/profile_images/1731775702821724160/YbFPYofW_normal.jpg,,8922,https://twitter.com/TheFive,user,https://x.com/TheFive,TheFive,,,"Trump drives a garbage truck after Biden smears his supporters! See it, up first on #TheFive.",Thu Oct 31 20:15:53 +0000 2024,0.25,Support
,,,,,,False,True,https://pbs.twimg.com/profile_banners/1231156038/1720615029,Fri Mar 01 19:53:13 +0000 2013,Conscious comedian. Freedom from fear. Freedom of speech. Pronouns: His Holiness.,,,,,,,,,,,,,,,,,,,,,awakenwithjp.com,https://awakenwithjp.com,0.0,23.0,https://t.co/VNSXMqVQdU,0,8254,449004,316,True,1231156038,True,False,False,,2027,JP Sears,,False,https://pbs.twimg.com/profile_images/1811016764521586688/9jFavr2e_normal.jpg,,4047,https://twitter.com/AwakenWithJP,user,https://x.com/AwakenWithJP,AwakenWithJP,,,Trump Supporters are Garbage! News Update https://t.co/YgT8zNkOYF,Thu Oct 31 20:10:06 +0000 2024,0.0,Support
,,,,,,True,True,https://pbs.twimg.com/profile_banners/1505584862245363719/1667997018,Sun Mar 20 16:40:45 +0000 2022,"85K Followers 💨
🔥Artist🔥
     Architect
     Musician
     American Patriot
     Vet
     🦅🇺🇸🦅",,,,,,,,,,,,,,,,,,,,,,,,,,0,59864,41716,12761,True,1505584862245363719,True,False,False,,7590,Gary D,1.859398496329081e+18,False,https://pbs.twimg.com/profile_images/1607812450576900096/coFLWfmD_normal.jpg,,317175,https://twitter.com/KMGGaryde,user,https://x.com/KMGGaryde,KMGGaryde,,,"President Trump in New Mexico: Kamala and Joe call all of our supporters GARBAGE!

“I call you the heart at soul of  America. I call you the people that build our country.” https://t.co/tUOdRpntrf",Thu Oct 31 19:58:35 +0000 2024,0.17045454545454544,Support
,,,,,,False,True,https://pbs.twimg.com/profile_banners/121574367/1615557217,Tue Mar 09 23:04:50 +0000 2010,📺 @FoxNews | 🎙 The Truth with Lisa Boothe @iHeartradio,,,,,,,,,,,,,,,,,,,,,podcasts.apple.com/us/podcast/the…,https://podcasts.apple.com/us/podcast/the-truth-with-lisa-boothe/id1557742167,0.0,23.0,https://t.co/mGn1qB4emF,0,30249,904993,3142,True,121574367,True,False,False,"Florida, USA",777,Lisa Boothe 🇺🇸,1.4602464172728893e+18,False,https://pbs.twimg.com/profile_images/1773666264059109377/hKK7S1ZL_normal.jpg,,53448,https://twitter.com/LisaMarieBoothe,user,https://x.com/LisaMarieBoothe,LisaMarieBoothe,,,"I won't make it to air, but I wanted to respond to what @mcuban said on The View. I am sick and tired of Trump supporters being disparaged. Also, why is he supporting Kamala Harris if he likes strong and intelligent women? 🤔 https://t.co/Abht15gZOE",Thu Oct 31 19:46:04 +0000 2024,0.0738095238095238,Support
,,,,,,False,False,https://pbs.twimg.com/profile_banners/373347464/1731383292,Wed Sep 14 12:30:11 +0000 2011,DO NOT COMPLY ▇▇▇▇▇▇▇▇▇▇▇▇▇▇▇▇▇▇▇▇▇▇▇▇▇▇▇▇▇▇▇▇▇▇▇▇▇▇▇▇▇▇▇▇▇▇▇▇▇▇▇▇▇▇▇▇▇▇▇▇▇▇▇▇▇▇▇▇▇▇▇▇,,,,,,,,,,,,,,,,,,,,,,,,,,0,103784,14362,11052,True,373347464,True,False,False,▇▇▇▇▇▇▇▇▇▇▇▇▇▇▇▇,20409,MaTT FLaMMaBLe,1.8561225633126403e+18,False,https://pbs.twimg.com/profile_images/1856872913233690624/O5YFami3_normal.jpg,,136251,https://twitter.com/MaTTFLaMMaBLe,user,https://x.com/MaTTFLaMMaBLe,MaTTFLaMMaBLe,,,"@Acyn Hey remember two weeks ago when Trump refused to pay for busses, and his supporters had to walk 5 miles back to their cars after a rally?",Thu Oct 31 19:44:37 +0000 2024,0.0,Support
,,,,,,False,False,https://pbs.twimg.com/profile_banners/788024431712931840/1596389656,Mon Oct 17 14:30:40 +0000 2016,"US & World News, international relations, criminologist,political junkie, Aussie/Croatian, traveler and expat, global citizen.Greatest achievement raising 4kids",,,,,,,,,,,,,,,,,,,,,,,,,,0,370146,30382,12386,True,788024431712931840,False,False,False,US,12274,Lila,1.3512588499913933e+18,False,https://pbs.twimg.com/profile_images/1404320415904940034/Xg3o8ocW_normal.jpg,,211198,https://twitter.com/LilaL_Hrv,user,https://x.com/LilaL_Hrv,LilaL_Hrv,,,"Trump lying at his rally today accusing Kamala of calling his supporters garbage.
He just can’t stop himself from lying.",Thu Oct 31 19:42:03 +0000 2024,0.0,Support
,,,,,,False,True,https://pbs.twimg.com/profile_banners/1026576700610621441/1721003669,Mon Aug 06 21:12:13 +0000 2018,"MAGA2024 🇺🇸🇺🇸🇺🇸Ex-con deplorable🇺🇸
IFB #MAGA2024  #alllivesmatter #BlueLivesMatter 
#BidennotmyPresident #Resist46 #UltraMAGA",,,,,,,,,,,,,,,,,,,,,,,,,,0,86657,243162,29496,True,1026576700610621441,True,False,False,"Chicago, IL",20910,Vince Langman,1.8480529718016292e+18,False,https://pbs.twimg.com/profile_images/1282812755452596225/37epu1ak_normal.jpg,,124966,https://twitter.com/LangmanVince,user,https://x.com/LangmanVince,LangmanVince,,,"Two days after a senile old man called Trump supporters garbage.
A jealous broken man called woman who worke with President Trump weak. 
The Harris campaign is in full-blown collapse! https://t.co/hH6hvvMNFr",Thu Oct 31 19:41:25 +0000 2024,0.25625000000000003,Support
,,,,,,False,False,https://pbs.twimg.com/profile_banners/885883417342205956/1731681101,Fri Jul 14 15:27:20 +0000 2017,“The only time you came close to being special was when everyone died but you” ~ Mike Miller,,,,,,,,,,,,,,,,,,,,,,,,,,0,212781,25943,5472,True,885883417342205956,True,False,False,United States,16480,Tandy,1.8389237353713382e+18,False,https://pbs.twimg.com/profile_images/1832964647541952512/pn7lyqYr_normal.jpg,,167973,https://twitter.com/dantypo,user,https://x.com/dantypo,dantypo,,,"Within 72 hours, Harris called MAGA fascists, Biden called Trump supporters “garbage”, and Mark Cuban called conservative women weak and stupid.

Such Joy. Such unity.",Thu Oct 31 19:34:56 +0000 2024,0.07499999999999996,Support
,,,,,,True,True,https://pbs.twimg.com/profile_banners/11744152/1726979286,Wed Jan 02 06:55:39 +0000 2008,HuffPost/NY Mag currentyashar@gmail.com Direct Messages Open Text/Call/Signal/Confide/WhatsApp: 310-795-2497. AGENTS: UTA,,,,,,,,,,,,,,,,,,,,,linktr.ee/yashar,https://linktr.ee/yashar,0.0,23.0,https://t.co/QhzOlEJxdx,0,203138,708328,38715,True,11744152,True,False,False,🐘🐘🐘🐘,24172,Yashar Ali 🐘,1.1512131502237204e+18,False,https://pbs.twimg.com/profile_images/1815976872192401408/3UVnTUc5_normal.jpg,,243800,https://twitter.com/yashar,user,https://x.com/yashar,yashar,,,Trump now lying at his rally saying that Kamala Harris called Trump supporters garbage.,Thu Oct 31 19:32:58 +0000 2024,0.0,Support
,,,,,,False,False,https://pbs.twimg.com/profile_banners/14603733/1684385591,Wed Apr 30 18:20:46 +0000 2008,question-asker; systems-change strategist @goodworkgroup; recovering journalist; STL-born; neurodivergent; in a Lesbian Bug Hive; AntifaList member 🫡;She/They,,,,,,,,,,,,,,,,,,,,,,,,,,0,57883,6981,1852,True,14603733,False,False,False,"Minneapolis, MN",3651,MollyPeonies,1.857137682922746e+18,False,https://pbs.twimg.com/profile_images/56114763/40-1_normal.jpg,,69860,https://twitter.com/mollypeonies,user,https://x.com/mollypeonies,mollypeonies,,,"Sure, there are awful suburban white women who are full-on Trump supporters. But I think we also need to take a good hard look at the ways white suburban women, in particular, Christians, are prisoners in their own homes.",Thu Oct 31 19:31:35 +0000 2024,0.06749999999999999,Support
,,,,,,False,False,https://pbs.twimg.com/profile_banners/14603733/1684385591,Wed Apr 30 18:20:46 +0000 2008,question-asker; systems-change strategist @goodworkgroup; recovering journalist; STL-born; neurodivergent; in a Lesbian Bug Hive; AntifaList member 🫡;She/They,,,,,,,,,,,,,,,,,,,,,,,,,,0,57883,6981,1852,True,14603733,False,False,False,"Minneapolis, MN",3651,MollyPeonies,1.857137682922746e+18,False,https://pbs.twimg.com/profile_images/56114763/40-1_normal.jpg,,69860,https://twitter.com/mollypeonies,user,https://x.com/mollypeonies,mollypeonies,,,"I know there are lots of heartbreaking things about this election. But I see them first-hand. I see the direct impact Trump supporters have in my community.

But this was the first time I’ve seen the impact from women who experience it in their own homes. From their own husbands.",Thu Oct 31 19:31:34 +0000 2024,0.38749999999999996,Support
,,,,,,True,True,https://pbs.twimg.com/profile_banners/17469289/1444326181,Tue Nov 18 19:46:36 +0000 2008,"Breaking news & features from The New York Post. Follow your favorite sections: @pagesix, @nypmetro, @nypostbiz, @nypostsports, @nypfashion, @nypostopinion",,,,,,,,,,,,,,,,,,,,,nypost.com,http://www.nypost.com,0.0,23.0,https://t.co/MwyanWdKnl,0,1846,3286184,10327,True,17469289,True,False,False,"New York, NY",558705,New York Post,,False,https://pbs.twimg.com/profile_images/966372680306868224/60wfGe9e_normal.jpg,,703135,https://twitter.com/nypost,user,https://x.com/nypost,nypost,Business,,Vivek Ramaswamy rode in a garbage truck to turn Biden’s ‘really disgusting’ comment about Trump supporters into a ‘positive’ https://t.co/V1bve7Z6yY https://t.co/OMIvFHrEQm,Thu Oct 31 19:30:25 +0000 2024,0.38636363636363635,Support
https://pbs.twimg.com/profile_images/1734413903495356417/KEMZ12DX_bigger.jpg,Vigilant News,https://twitter.com/VigilantNews,DeepLink,Badge,BusinessLabel,True,False,https://pbs.twimg.com/profile_banners/191871143/1692055198,Fri Sep 17 15:38:32 +0000 2010,"Editor-in-Chief @VigilantNews. Writer, video clipper, and pro-freedom citizen journalist with 12 years of healthcare experience.",,,,,,,,,,,,,,,,,,,,,vigilantnews.com,http://vigilantnews.com,0.0,23.0,https://t.co/veNO5XgHx0,0,30892,1456248,2359,True,191871143,True,False,False,USA,10329,The Vigilant Fox 🦊,1.8633574620211123e+18,False,https://pbs.twimg.com/profile_images/1657046545265557504/7wQ3wrAv_normal.jpg,,28535,https://twitter.com/VigilantFox,user,https://x.com/VigilantFox,VigilantFox,Business,,"NEW: @JDVance masterfully explains why Joe Biden calling Trump supporters “garbage” is so much worse than what Tony Hinchcliffe said.

1. Hinchcliffe told a joke while Biden revealed what he really thought.

2. Hinchcliffe is loosely connected to the Trump campaign whereas Biden is the president of the United States.

3. Joe Biden was the primary speaker, not one of dozens, “at an event sanctioned by the Kamala Harris campaign.”",Thu Oct 31 19:28:10 +0000 2024,0.2099067599067599,Support
,,,,,,False,True,,Sun Jul 24 18:03:46 +0000 2022,U.S. Senator for Utah,,,,,,,,,,,,,,,,,,,,,,,,,,0,27991,371118,3216,True,1551266822460162051,True,False,False,,1259,Mike Lee,1.8627241918180396e+18,False,https://pbs.twimg.com/profile_images/1815628975965970432/PmHJS6GD_normal.jpg,,21905,https://twitter.com/BasedMikeLee,user,https://x.com/BasedMikeLee,BasedMikeLee,,,"Conservatives see individual Americans as assets 

Liberals see us as liabilities 

Biden &amp; Harris see Trump supporters as “garbage”",Thu Oct 31 19:27:34 +0000 2024,0.0,Support
,,,,,,True,True,https://pbs.twimg.com/profile_banners/355823359/1686436973,Mon Aug 15 23:15:00 +0000 2011,"Bay Area native, proud PGH transplant. Reporter @TribLive covering politics and more. Former Managing Editor at Pittsburgh City Paper. Tips rdeto@triblive.com",,,,,,,,,,,,,,,,,,,,,,,,,,0,47278,19937,1767,True,355823359,False,False,False,"Pittsburgh, PA",4046,Ryan Deto,,False,https://pbs.twimg.com/profile_images/1857898624580988929/RDOWXwrI_normal.jpg,,41478,https://twitter.com/RyanDeto,user,https://x.com/RyanDeto,RyanDeto,,,"A Westmoreland County, PA town's children's Halloween parade had Trump supporters on a float depicting Kamala Harris handcuffed and tied to the back of the cart by a chain or rope. Via @ByRenatta https://t.co/n9fZzWT6dR",Thu Oct 31 19:26:38 +0000 2024,0.125,Support
https://pbs.twimg.com/profile_images/745768799849308160/KrZhjkpH_bigger.jpg,Team Trump (Text TRUMP to 88022),https://twitter.com/TeamTrump,DeepLink,Badge,BusinessLabel,False,False,https://pbs.twimg.com/profile_banners/1108472017144201216/1721750377,Wed Mar 20 20:54:58 +0000 2019,The official War Room account of the 2024 Trump campaign. This account punches back 47x harder.,,,,,,,,,,,,,,,,,,,,,donaldjtrump.com,https://www.donaldjtrump.com/,0.0,23.0,https://t.co/kXQzdp6CIx,0,2784,2355520,251,True,1108472017144201216,True,False,False,MAGA Country,18203,Trump War Room,1.8607595453808397e+18,False,https://pbs.twimg.com/profile_images/1608955832288288768/zZ-B_TjY_normal.jpg,,52553,https://twitter.com/TrumpWarRoom,user,https://x.com/TrumpWarRoom,TrumpWarRoom,Business,,"PRESIDENT TRUMP: Kamala has spent the final week of her failing campaign comparing her political opponents to the most evil mass murderers in history... Joe Biden called our supporters “GARBAGE.” ...

You can’t LEAD America if you don’t LOVE Americans. https://t.co/uKiJFkUv4N",Thu Oct 31 19:26:30 +0000 2024,0.016666666666666663,Support
,,,,,,False,True,https://pbs.twimg.com/profile_banners/1591834567207522305/1668445113,Sun Nov 13 16:45:31 +0000 2022,Managed by Make America Great Again Inc,,,,,,,,,,,,,,,,,,,,,magapac.com,https://www.magapac.com,0.0,23.0,https://t.co/phIigsoxLj,0,522,284370,188,False,1591834567207522305,True,False,False,,6794,MAGA War Room,1.8524658277164155e+18,False,https://pbs.twimg.com/profile_images/1592127413219217408/-VpEs9Ql_normal.jpg,,28183,https://twitter.com/MAGAIncWarRoom,user,https://x.com/MAGAIncWarRoom,MAGAIncWarRoom,Business,,"PRESIDENT TRUMP: ""Kamala has spent the final week of her failing campaign comparing her political opponents to the most evil mass murderers in history. Two days ago, Joe Biden called our supporters garbage. He called you garbage, he called all of us garbage."" https://t.co/UpII3kflAh",Thu Oct 31 19:25:37 +0000 2024,0.12,Support
https://pbs.twimg.com/profile_images/1678314685811007489/BRdyaZN__bigger.jpg,Rumble 🏴‍☠️,https://twitter.com/rumblevideo,DeepLink,Badge,BusinessLabel,False,True,https://pbs.twimg.com/profile_banners/96906231/1694185722,Tue Dec 15 03:46:15 +0000 2009,"Former Litigator
""No matter how cynical you get, it is impossible to keep up” -Lily Tomlin https://t.co/YpProR0JfY and https://t.co/tTGP3oWcM9",vivabarneslaw.locals.com,http://vivabarneslaw.locals.com,91.0,114.0,https://t.co/YpProR0JfY,rumble.com/user/vivafrei,http://rumble.com/user/vivafrei,119.0,142.0,https://t.co/tTGP3oWcM9,,,,,,,,,,,vivabarneslaw.locals.com,http://vivabarneslaw.locals.com,0.0,23.0,https://t.co/YpProR0JfY,0,17881,690833,921,True,96906231,True,False,False,"Florida, USA",19514,Viva Frei,1.8632793074742272e+18,False,https://pbs.twimg.com/profile_images/1490459550511730689/Rvv7WOBu_normal.jpg,,57227,https://twitter.com/thevivafrei,user,https://x.com/thevivafrei,thevivafrei,,,"In the same week:

1) Kamala Harris and Tim Walz called Trump supporters Nazis.
2) Joe Biden called Trump supporters garbage.
3) Mark Cuban called female Trump supporters stupid.

I implore all of these individuals to please… Keep talking!",Thu Oct 31 19:23:51 +0000 2024,0.3333333333333333,Support
,,,,,,False,True,https://pbs.twimg.com/profile_banners/20508720/1533919694,Tue Feb 10 12:04:17 +0000 2009,Staff writer at the New Republic,,,,,,,,,,,,,,,,,,,,,newrepublic.com/authors/greg-s…,https://newrepublic.com/authors/greg-sargent,0.0,23.0,https://t.co/60cCew6GRO,0,5466,309297,3780,True,20508720,True,False,False,,7916,Greg Sargent,,False,https://pbs.twimg.com/profile_images/1027959547997110273/z8InKK69_normal.jpg,,187941,https://twitter.com/GregTSargent,user,https://x.com/GregTSargent,GregTSargent,,,"I'm not sure what Biden meant w/the ""garbage"" comment. But even the harshest interpretation of it can only be that he meant Trump supporters *who openly make virulently racist displays* are ""garbage.""

That's news, I guess. Cover it, sure.

But what made it *front page* news? 2/",Thu Oct 31 19:22:59 +0000 2024,0.0625,Support
,,,,,,False,True,https://pbs.twimg.com/profile_banners/1400451119357198336/1720997042,Thu Jun 03 13:56:47 +0000 2021,Love Politics 🍊🍊🍊🍊,,,,,,,,,,,,,,,,,,,,,,,,,,0,151293,3015,27,False,1400451119357198336,True,False,False,,349,TRM MAGA,,False,https://pbs.twimg.com/profile_images/1429145902929702915/ubNF6zTQ_normal.jpg,,59023,https://twitter.com/TRM81611,user,https://x.com/TRM81611,TRM81611,,,@krassenstein There was a medical emergency and Trump asked for a Doctor. These supporters have been there for hours to see Trump. What is your problem?,Thu Oct 31 19:22:15 +0000 2024,0.0,Support
,,,,,,True,False,https://pbs.twimg.com/profile_banners/36588739/1674674406,Thu Apr 30 03:54:46 +0000 2009,Log Cabin Republicans is the nation’s largest Republican organization dedicated to representing LGBT conservatives and allies. Also @GetOutspokenUSA,,,,,,,,,,,,,,,,,,,,,linktr.ee/logcabingop,http://linktr.ee/logcabingop,0.0,23.0,https://t.co/PzThXe92GB,0,2046,41705,1211,False,36588739,True,False,False,"Washington, DC",1012,Log Cabin Republicans,1.8324418997701391e+18,False,https://pbs.twimg.com/profile_images/1053252331159126016/a6seZ2Dp_normal.jpg,,9780,https://twitter.com/LogCabinGOP,user,https://x.com/LogCabinGOP,LogCabinGOP,,,"He is right. We won’t be surprised either. We’ve been saying it for months. 

LGBT voters care about the economy, the border, and security. They are waking up to Democrats’ empty fear-mongering and the lies.

Trump will win on November 5th with historic help from LGBT voters.",Thu Oct 31 18:56:36 +0000 2024,0.21714285714285717,Support
