"author/affiliatesHighlightedLabel/label/badge/url","author/affiliatesHighlightedLabel/label/description","author/affiliatesHighlightedLabel/label/url/url","author/affiliatesHighlightedLabel/label/url/urlType","author/affiliatesHighlightedLabel/label/userLabelDisplayType","author/affiliatesHighlightedLabel/label/userLabelType","author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/description/urls/1/display_url","author/entities/description/urls/1/expanded_url","author/entities/description/urls/1/indices/0","author/entities/description/urls/1/indices/1","author/entities/description/urls/1/url","author/entities/description/urls/2/display_url","author/entities/description/urls/2/expanded_url","author/entities/description/urls/2/indices/0","author/entities/description/urls/2/indices/1","author/entities/description/urls/2/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","author/verifiedType","author/withheldInCountries/0","text","createdAt"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/201237617/1679851342","Mon Oct 11 12:10:42 +0000 2010","ONLY BACK UP 👉 @penisaweapon",,,,,,,,,,,,,,,,,,,,,"0","64441","671289","193","true","201237617","true","false","false","MUFC","6468","NEFERTITI","1496440815614406659","false","https://pbs.twimg.com/profile_images/1771356445365370880/SfxPAc-T_normal.jpg","","44714","https://twitter.com/firstladyship","user","https://x.com/firstladyship","firstladyship",,,"Trump will proceed with the deportations. 
Tom Homan is going to man the border.
The former (ICE) U.S Immigration & Customs Enforcement director is talking tough.

His two picks (Tom Homan & Stephen Miller) are hardliners. Both worked on Trump’s Family Separation Policy. They may likely sanction employers that hire illegal immigrants this time.

They will likely work alongside South Dakota governor, Kristi Noem. She is the likely nominee for the office of Homeland Security Secretary.

Nigerians should pay attention to Marco Rubio. The likely nominee for the Secretary of State. The Floridian is likely to head The State Department (DOS), & U.S Foreign Policy.

Marco’s body language will decide the tone of 2027 election to some extent. Any type of meddling will have to come from his office.

Trump values loyalty more than anything. His choice for Floridians is proof of that. You have Floridians competing with New Yorkers as his likely picks. You must be willing to carryout Trump’s agenda. But he’s got a big heart.

Trump will forgive those who campaigned against him. With the caveat that you have to be loyal this time. Marco Rubio is proof of that.

With the trio of Elise Stefanik, Mike Waltz & Marco Rubio; NATO coalition won’t have much to worry about. The triumvirate have balance; they are not the type to pull the plug on a whim.

I suspect that Marco Rubio will likely pick the nomination bcos he is hard on China. He will become America’s Top Diplomat, & carry the message of U.S Foreign Policy around the world

By & large, Trump will get most of his picks right. Especially Susie Wiles, Kristi Noem, Marco Rubio, Lee Zeldin & Elise Stefanik.

I repeat: “the U.S Dollar is at its strongest now. And Donald Trump is not in the Oval yet. Nigeria should be thinking of what to do, & quit the sponsored attacks against Peter Gregory Obi.”

You have enough mountain on the fire as it is, & Trump is yet to be inaugurated. I don’t that the combination of Wale Edun & Yemi Cardoso are equipped to weather the storm that is coming.

You will need technocrats in the caliber of NOI & Akin Adesina to survive the harmattan.

A Trump’s presidency means weak Naira. We all know that Nigeria has never taken advantage of anything. With the Naira trending around N1740 to the dollar, I hope you don’t end up at N2000.

Trump’s expected staff:

1. EPA: Lee Zeldin.
2. Border: Tom Homan.
3. Chief Of Staff: Susie Wiles.
4. Deputy Chief: Stephen Miller.
5. Homeland Security: Kristi Noem.
6. UN Ambassador: Elise Stefanik.
7. Secretary of State: Marco Rubio.
8. Treasury Secretary: Scott Bessent.
9. National Security Adviser: Mike Waltz.","Tue Nov 12 17:33:10 +0000 2024"
,,,,,,"true","false","https://pbs.twimg.com/profile_banners/15669672/1556253797","Thu Jul 31 02:20:42 +0000 2008","Editor-in-chief,  Geller Report,  Bestselling Author,  Slayer of Dragons",,,,,,,,,,,,,,,,"GellerReport.com","http://GellerReport.com","0","23","https://t.co/ECVDiwblYp","0","7637","184252","740","true","15669672","true","false","false","","1681","🇺🇸 Pamela Geller 🇺🇸 🇮🇱",,"false","https://pbs.twimg.com/profile_images/1804473853541822464/M8g9w_lj_normal.jpg","","13578","https://twitter.com/PamelaGeller","user","https://x.com/PamelaGeller","PamelaGeller",,,"FEMA  Worker Being Scapegoated for Denying Hurricane Aid to Trump Supporters  Says It was Agency Policy in Florida and The Carolinas

Indict and convict. ENOUGH!

https://t.co/tbBScd2jo2","Tue Nov 12 17:32:48 +0000 2024"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/23404225/1598976624","Mon Mar 09 05:00:39 +0000 2009","Award-winning journalist. Formerly with @January6thCmte. I also direct #synthwave music videos, commercials & films. Opinions my own",,,,,,,,,,,,,,,,"ZB4Y.com","http://www.ZB4Y.com","0","23","https://t.co/BrNYiFQR7q","0","109271","23241","2384","true","23404225","false","false","false","","5328","Dan Przygoda","1550287028029476866","false","https://pbs.twimg.com/profile_images/1111639291057197056/DyQZ1-Dh_normal.jpg","","52762","https://twitter.com/dprzygoda","user","https://x.com/dprzygoda","dprzygoda",,,"I keep reading all these accounts from Trump voters who claim ""Oh, I didn't know about that policy,"" or ""Oh, I never heard him say that.""
I say BS, but ok, let's follow that logic down: If you didn't hear any of his policies or what he said THEN WHAT WERE YOU VOTING FOR?","Tue Nov 12 17:32:38 +0000 2024"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/1046315215/1690316706","Sat Dec 29 23:51:38 +0000 2012","The Mrgunsngear Channel Twitter page. We are an organization dedicated to restoring the civil rights of Americans 🇺🇸",,,,,,,,,,,,,,,,"youtube.com/user/Mrgunsnge…","http://youtube.com/user/Mrgunsngear","0","23","https://t.co/6m4kx6rxIr","0","91748","249366","2162","true","1046315215","true","false","false","Florida / Carolina ","48686","Mrgunsngear","1863346124595290545","false","https://pbs.twimg.com/profile_images/1683996018415640577/By7X8W2n_normal.jpg","","59122","https://twitter.com/Mrgunsngear","user","https://x.com/Mrgunsngear","Mrgunsngear",,,"FEMA executive who was fired for telling her subordinates to avoid helping people with Trump signs/flags at their house tries to make excuses for her policy.   

Anyone with a functioning brain knows it's a lie.    It's certainly possible that one or two people with Trump signs yelled at them but that's not a reason to deny aid to over half of the people that live in the areas impacted by these hurricanes.

She wasn't alone in this.   It was culture at FEMA.    If you look at the initial reporting on this by the Daily Wire it includes several ""field reports"" by her subordinates where they put, *in writing on a public form*, ""skipped because of Trump sign"" or some variation of that.    They clearly felt nothing would happen when they wrote that on the forms which is telling.

Interestingly, she says this happened in the Carolinas as well which most of us already knew.

#fema #trump #hurricane #WNC #milton","Tue Nov 12 17:25:04 +0000 2024"
,,,,,,"false","false",,"Wed Jan 23 20:54:32 +0000 2008","Editor of Commentary. ""Stupid...actually kind of dumb"" -- Tucker Carlson.",,,,,,,,,,,,,,,,"commentary.org","http://commentary.org","0","23","https://t.co/uGfAWrTW4n","0","16010","134561","1347","true","12612432","true","false","false","","4809","John Podhoretz",,"false","https://pbs.twimg.com/profile_images/1348033307418767362/hTnmeBFu_normal.jpg","","188295","https://twitter.com/jpodhoretz","user","https://x.com/jpodhoretz","jpodhoretz",,,"If I'm registering this correctly, the fired FEMA person is saying that it was AGENCY policy to view a Trump supporter as a potential murderer and therefore it was best-practice to practice ""avoidance."" Hoo boy. Some people are going to go to jail.

https://t.co/HyYuVj1923","Tue Nov 12 17:22:01 +0000 2024"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/33515703/1731698978","Mon Apr 20 13:44:11 +0000 2009","@cnn storyteller covering the fate of life on 🌏 The Wonder List is now on @streamonmax and my new book LIFE AS WE KNOW IT (CAN BE) is out now.",,,,,,,,,,,,,,,,"billweirclimate.com","http://billweirclimate.com","0","23","https://t.co/SSROr22uHe","0","19163","125012","3452","true","33515703","false","false","false","en route","2718","Bill Weir","1664406447067922433","false","https://pbs.twimg.com/profile_images/1832442095744782336/1edFZQTO_normal.jpg","","36147","https://twitter.com/BillWeirCNN","user","https://x.com/BillWeirCNN","BillWeirCNN",,,"#NEWS: ExxonMobil opposes Trump’s plan to exit Paris Accord
 
“We advocate for policy that accounts for security, affordability, reliability and environmental stewardship – not drastic changes that could hinder the progress being made today,” an ExxonMobil spokesperson said","Tue Nov 12 17:18:20 +0000 2024"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/10774652/1731456636","Sat Dec 01 22:23:57 +0000 2007","News and entertainment for people who love the American way of life. Retweets =/= endorsements.",,,,,,,,,,,,,,,,"theblaze.com","https://www.theblaze.com/","0","23","https://t.co/fzW2udWeEx","0","9344","1005971","748","true","10774652","false","false","false","Dallas, TX","43274","TheBlaze",,"false","https://pbs.twimg.com/profile_images/1716691045419765760/YatcqDHU_normal.jpg","","190142","https://twitter.com/theblaze","user","https://x.com/theblaze","theblaze","Business",,"WOAH🚨 

The FEMA official who was fired for telling workers to avoid homes in Florida with Trump signs claims the issue “is not isolated” and the policy took place in the Carolinas as well https://t.co/DUeRfGww7g","Tue Nov 12 17:12:55 +0000 2024"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/60783724/1685026176","Tue Jul 28 02:23:28 +0000 2009","@eurasiagroup & @gzeromedia. political scientist, author. if you lived here, you'd be home now.",,,,,,,,,,,,,,,,"bit.ly/iancommencement","http://bit.ly/iancommencement","0","23","https://t.co/wMx6VY9kcr","0","18681","771099","1712","true","60783724","true","false","false","","27644","ian bremmer","801590659291480068","false","https://pbs.twimg.com/profile_images/1669005424467628033/Unv6Q_Va_normal.jpg","","92019","https://twitter.com/ianbremmer","user","https://x.com/ianbremmer","ianbremmer",,,"what will the incoming trump administration look like in terms of personnel &amp; policy?

my two cents on what to expect when you’re expecting trump 2.0

@gzeromedia
https://t.co/82hKMMqhXX","Tue Nov 12 17:03:50 +0000 2024"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/1366414223861981186/1705155455","Mon Mar 01 15:45:33 +0000 2021","Soar High Beyond their expectations. MBTI : INTJ-A Intellectual, Analytical Thinker & Strategist. Blocked by: @Salwan_Momika1 , @ZafarHeretic",,,,,,,,,,,,,,,,,,,,,"0","5764","642","1801","false","1366414223861981186","true","false","false","Maldives","1479","Ali Waheed 🏴","1557625147393130496","false","https://pbs.twimg.com/profile_images/1848786127186186240/rNESYwJf_normal.jpg","","6457","https://twitter.com/Deadline001","user","https://x.com/Deadline001","Deadline001",,,"trump presidency: israel first policy https://t.co/CJKJQIFsgX","Tue Nov 12 17:03:45 +0000 2024"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/17847906/1711386952","Wed Dec 03 20:38:26 +0000 2008","Born USSR | raised Brooklyn | now south Florida. Jew. Columnist @nypost & @foxnews. Host of the Karol Markowicz Show, co-host of Normally, both on @iheartradio.",,,,,,,,,,,,,,,,"facebook.com/karolmarkowicz/","https://www.facebook.com/karolmarkowicz/","0","23","https://t.co/0GuzZanaiQ","0","127117","187888","2612","true","17847906","true","false","false","Free state of Florida","6526","Karol Markowicz","1838555036026052717","false","https://pbs.twimg.com/profile_images/1707773920223604736/HU0w-8m9_normal.jpg","","124327","https://twitter.com/karol","user","https://x.com/karol","karol",,,"The fired FEMA worker is going down fighting and saying it’s agency policy to skip Trump supporter’s homes, she didn’t come up with it on her own. This should be a gigantic story.","Tue Nov 12 16:54:48 +0000 2024"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/807812802761158656/1730495210","Sun Dec 11 05:02:35 +0000 2016","General in the meme war. Proud garbage.

Youtube: https://t.co/N9dyM1hjGD
Rumble: https://t.co/UXR91YDHDx
Bitchute: https://t.co/ufF9ZbxSi0","bit.ly/3RXTkRT","http://bit.ly/3RXTkRT","50","73","https://t.co/N9dyM1hjGD","bit.ly/3DU47Zh","http://bit.ly/3DU47Zh","82","105","https://t.co/UXR91YDHDx","tinyurl.com/y55lzhlz","https://tinyurl.com/y55lzhlz","116","139","https://t.co/ufF9ZbxSi0","tarlwarwick.wordpress.com","https://tarlwarwick.wordpress.com","0","23","https://t.co/b8KfJDh2OG","0","4143","176437","553","false","807812802761158656","true","false","false","","12560","Styxhexenhammer666","1854519366013882600","false","https://pbs.twimg.com/profile_images/1368862057177743362/LDNU644j_normal.jpg","","83080","https://twitter.com/Styx666Official","user","https://x.com/Styx666Official","Styx666Official",,,"Counterpoint; it is clear Trump is angling to focus on the border and taxes and regulations, not foreign policy. I expect no wars and will be the first person to criticize Trump if he gets us involved in any entanglements.","Tue Nov 12 16:41:54 +0000 2024"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/1392538357251469312/1732164447","Wed May 12 17:53:18 +0000 2021","Home of 𝕏 Patriots 🇺🇸 Like-minded Conservatives | Breaking News | Political Commentary | @DOGE",,,,,,,,,,,,,,,,,,,,,"0","21921","150730","7373","true","1392538357251469312","true","false","false","Trun ON notifications 🔔 🔥","10206","The Patriot Oasis™","1862690507568156907","false","https://pbs.twimg.com/profile_images/1851955687015788544/K_GvHxlJ_normal.jpg","","23966","https://twitter.com/ThePatriotOasis","user","https://x.com/ThePatriotOasis","ThePatriotOasis",,,"🚨BREAKING: FEMA official who was fired for avoiding homes with Trump signs says she just followed FEMA policy of ""avoidance"" for groups who show a ""community trend"" of hostility toward FEMA workers.

She said they did it in the Carolina’s too. https://t.co/eiJ1sNOPRW","Tue Nov 12 16:39:42 +0000 2024"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/1520762442372075521/1651414309","Sun May 01 13:50:04 +0000 2022","#TaxationIsTheft #PoliticallyHomeless #NewFederalist  #DeSantisDelivers",,,,,,,,,,,,,,,,,,,,,"0","209208","4779","4521","true","1520762442372075521","false","false","false","","3395","Holly 🇺🇸🐊","1558497537803407364","false","https://pbs.twimg.com/profile_images/1520767369068650496/dAtfmbfm_normal.jpg","","45445","https://twitter.com/CrossingUNStyle","user","https://x.com/CrossingUNStyle","CrossingUNStyle",,,"I have some Trump supporters in my follows, not crazy MAGA types that excuse anything he does, just supporters.

I'm interested to hear what they think of the Neocon Rubio pick since one of the biggest things they like about Trump is his foreign policy/no new wars, etc.","Tue Nov 12 16:30:43 +0000 2024"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/419849905/1585966070","Wed Nov 23 21:34:38 +0000 2011","Citizen Journalist Co-Founder: @RevBlackNetwork",,,,,,,,,,,,,,,,"youtube.com/@revolutionary…","https://www.youtube.com/@revolutionaryblackout7315","0","23","https://t.co/iGHg5uH0db","0","162079","146816","6103","true","419849905","true","false","false","","6840","Revolutionary Blackout Network🥋","1862605660308807794","false","https://pbs.twimg.com/profile_images/1826394412965908480/FT2uArHE_normal.jpg","","95094","https://twitter.com/SocialistMMA","user","https://x.com/SocialistMMA","SocialistMMA",,,"Based on Donald Trump's cabinet picks and foreign policy approach that heavily relies on sanctions, he will lead to a boom of membership into BRICS

MAGA is about to get humbled on the world stage real quick","Tue Nov 12 16:29:43 +0000 2024"
,,,,,,"true","false","https://pbs.twimg.com/profile_banners/24127811/1475721783","Fri Mar 13 04:31:49 +0000 2009","Roving journalist, friend to all dogs mtracey@protonmail.com",,,,,,,,,,,,,,,,"mtracey.net","https://www.mtracey.net","0","23","https://t.co/LXhmfwCX6l","0","7869","336909","1396","true","24127811","true","false","false","NYC","15711","Michael Tracey","1369746049036918785","false","https://pbs.twimg.com/profile_images/798153733255401473/A7cfxZ4g_normal.jpg","","139198","https://twitter.com/mtracey","user","https://x.com/mtracey","mtracey",,,"Accusing Trump of committing ""genocide,"" betraying the Constitution, disgracing the US military, waging a deranged ""imperialistic"" foreign policy of pillaging and plundering, lying about his ""anti-war"" intentions, and then introducing a blistering formal censure resolution against him is a little different than the usual petty ""insults."" At the very least, it demands a coherent public explanation, which Tulsi Gabbard has not provided over the course of her transformation into a Republican campaign surrogate. Apparently the hope is that everyone just forget what she said and did in the extremely recent past, while serving as an elected member of Congress and running for president","Tue Nov 12 16:27:00 +0000 2024"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/15446531/1686073198","Tue Jul 15 21:44:28 +0000 2008","Slow Boring, cohosting https://t.co/wxUj3JFSFf, Bloomberg columnist","politix.fm","http://politix.fm","23","46","https://t.co/wxUj3JFSFf",,,,,,,,,,,"slowboring.com/subscribe","https://www.slowboring.com/subscribe","0","23","https://t.co/NM6HCKkxpa","0","39767","540420","2026","true","15446531","true","false","false","Washington, DC","9151","Matthew Yglesias","1856535436925059347","false","https://pbs.twimg.com/profile_images/1812942304828620800/LJF0ucoS_normal.jpg","","45798","https://twitter.com/mattyglesias","user","https://x.com/mattyglesias","mattyglesias",,,"Remember when this was Trump's idea and then he flip-flopped on it in exchange for money? 

Good times. Great foreign policy. 

https://t.co/oin81CdYKi","Tue Nov 12 16:06:44 +0000 2024"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/143104075/1523328595","Wed May 12 16:05:25 +0000 2010","🎙Host of The Kyle Kulinski Show & co-host of Krystal Kyle & Friends | Over a billion YouTube views🎙🖤💚",,,,,,,,,,,,,,,,"youtube.com/seculartalk","http://youtube.com/seculartalk","0","23","https://t.co/1vMqph6XCE","0","1206","466198","1221","true","143104075","true","false","false","New York","16983","Secular Talk🎙",,"false","https://pbs.twimg.com/profile_images/1345165400569499649/t8UVW_0m_normal.jpg","","80217","https://twitter.com/KyleKulinski","user","https://x.com/KyleKulinski","KyleKulinski",,,"Because Trump is a fucking neocon. Something I explained in painstaking detail prior to the election and all you idiots brushed it off because you're all about vibes and not policy","Tue Nov 12 15:53:31 +0000 2024"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/7558752/1617648598","Wed Jul 18 13:28:41 +0000 2007","free thinking american adult human",,,,,,,,,,,,,,,,,,,,,"0","265484","29797","5812","true","7558752","true","false","false","NYC","2817","Erich Hartmann","1353188915474259968","false","https://pbs.twimg.com/profile_images/1379143829245329412/BTYgC0Gv_normal.jpg","","118352","https://twitter.com/erichhartmann","user","https://x.com/erichhartmann","erichhartmann",,,"So, apparently this FEMA ""skipping over Trump supporters"" story is 100% true and not just this employee's rogue decision: it's agency policy. Wow. https://t.co/b5MaZK3k0A","Tue Nov 12 15:41:01 +0000 2024"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/1442238195387678721/1731509420","Sun Sep 26 21:22:42 +0000 2021","Est. 2016 🇺🇸",,,,,,,,,,,,,,,,,,,,,"0","40275","187013","1214","true","1442238195387678721","true","false","false","Philadelphia, PA","10422","johnny maga","1846294528992436488","false","https://pbs.twimg.com/profile_images/1614070753221087233/QDjmvA1o_normal.jpg","","18155","https://twitter.com/_johnnymaga","user","https://x.com/_johnnymaga","_johnnymaga",,,"TikTokers have discovered Trump’s Agenda 47 policy videos and the audio is going mega viral. This one has 8 million views and nearly a million likes.

Imagine how much he would’ve won by if the media covered this before the election. https://t.co/CCD1JjKpx9","Tue Nov 12 15:33:52 +0000 2024"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/34713362/1729608443","Thu Apr 23 20:05:17 +0000 2009","The first word in business news. Singapore newsletter: https://t.co/RtyaUOdLdF Newsletters: https://t.co/nWaCxHSKuU Podcasts: https://t.co/096e9xMbPz","bloom.bg/singapore","https://bloom.bg/singapore","55","78","https://t.co/RtyaUOdLdF","bloom.bg/newsletters","http://bloom.bg/newsletters","92","115","https://t.co/nWaCxHSKuU","bloom.bg/podcasts","http://bloom.bg/podcasts","126","149","https://t.co/096e9xMbPz","bloomberg.com/account/newsle…","https://www.bloomberg.com/account/newsletters/election-2024-alerts","0","23","https://t.co/dNUoYUqPrC","0","4350","9554486","93","true","34713362","true","false","false","New York and the World","316439","Bloomberg",,"false","https://pbs.twimg.com/profile_images/1631723279676317709/-fjgaR2p_normal.jpg","","1121413","https://twitter.com/business","user","https://x.com/business","business","Business",,"The chief executive of Exxon Mobil has discouraged President-elect Donald Trump from withdrawing the US from the landmark Paris climate pact, arguing that would mean forfeiting a chance to push for “common sense” carbon-cutting policy on the world stage  https://t.co/R26oxdj14k https://t.co/lOa7dm2URF","Tue Nov 12 15:22:53 +0000 2024"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/36618079/1402785904","Thu Apr 30 07:29:02 +0000 2009","Retweets are endorphins. Host/creator of
@SomeMoreNews and one half of @TheHotShapes.",,,,,,,,,,,,,,,,"patreon.com/somemorenews","http://patreon.com/somemorenews","0","23","https://t.co/4A63dXVHsX","0","64618","268351","4419","true","36618079","false","false","false","nah","5951","Cody Johnston","1689046217098137602","false","https://pbs.twimg.com/profile_images/1379200765177196546/aNiix96X_normal.jpg","","34489","https://twitter.com/drmistercody","user","https://x.com/drmistercody","drmistercody",,,"Trump picked Rubio to let his ""anti-war"" supporters know that they are rubes.","Tue Nov 12 19:52:12 +0000 2024"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/28119411/1681917207","Wed Apr 01 14:49:05 +0000 2009","Because someone has to call out these ""journalists.” TV 🖥: @Newsmax 10pm-11PM ET | RADIO🎙: 9am-12pm ET | https://t.co/yu1Caromrr | WMAL App PODCAST🎧: Apple | Spotify","WMAL.com","http://WMAL.com","105","128","https://t.co/yu1Caromrr",,,,,,,,,,,"wmal.com/chrisplante/","https://www.wmal.com/chrisplante/","0","23","https://t.co/nbAoNIhuTt","0","2941","44285","550","true","28119411","true","false","false","Washington, DC","2628","Chris Plante Show","1861471982660841488","false","https://pbs.twimg.com/profile_images/1654580035490140160/rSb0uAXH_normal.jpg","","8430","https://twitter.com/ChrisPlanteShow","user","https://x.com/ChrisPlanteShow","ChrisPlanteShow",,,"The Deep State is already at work, from FEMA telling volunteers to skip Trump supporters' houses to a democrat proposing a 'Shadow Cabinet' working against Trump? https://t.co/yaPV2LI3nj","Tue Nov 12 19:32:06 +0000 2024"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/739610364975808513/1465177180","Mon Jun 06 00:10:27 +0000 2016","Senior reporter https://t.co/ZXvD0P0CRn; NY Post columnist; longtime Hoover Institution media fellow; ex-DC bureau chief IBD; author bestseller INFILTRATION","RealClearInvestigations.com","http://RealClearInvestigations.com","16","39","https://t.co/ZXvD0P0CRn",,,,,,,,,,,"amazon.com/Infiltration-M…","https://www.amazon.com/Infiltration-Muslim-Subversives-Penetrated-Washington/dp/1595552480/ref=tmm_p","0","23","https://t.co/eCXWuPgQuE","0","4","509088","6728","true","739610364975808513","true","false","false","Washington DC","433","Paul Sperry",,"false","https://pbs.twimg.com/profile_images/739632272865951744/yVceRI-w_normal.jpg","","24929","https://twitter.com/paulsperry_","user","https://x.com/paulsperry_","paulsperry_",,,"Biden demonized Trump supporters as ""MAGA extremists."" He warned they're the ""biggest threat to democracy."" He complained ""today's Republican Party is driven by MAGA extremists."" A majority (&gt;51%) of voters didn't listen. They put the MAGA GOP in control of both ends of Penn Ave.","Tue Nov 12 19:31:54 +0000 2024"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/10292132/1653224285","Fri Nov 16 02:42:42 +0000 2007","Senior Ed-at-Large, host @BreitbartNews @SiriusXMPatriot 125, Sun 7 ET. Opinions my own. Subscribe on Locals: https://t.co/qVM9SVxQuF","joelpollak.locals.com","http://joelpollak.locals.com","110","133","https://t.co/qVM9SVxQuF",,,,,,,,,,,"breitbart.com","http://www.breitbart.com","0","23","https://t.co/TcGij4QQ7T","0","80","261145","5297","true","10292132","true","false","false","Pacific Palisades, CA","6920","Joel Pollak","1854263733209727291","false","https://pbs.twimg.com/profile_images/1351924042471641089/SYATOoHa_normal.jpg","","116221","https://twitter.com/joelpollak","user","https://x.com/joelpollak","joelpollak",,,"Trump has chosen @GovMikeHuckabee as ambassador to Israel, the first evangelical in the role. It is a gracious gesture to his Christian supporters and signals the end of Biden-Harris sanctions on Jewish communities in Judea and Samaria. https://t.co/QP00Tlw0dl via @BreitbartNews","Tue Nov 12 19:28:58 +0000 2024"
,,,,,,"true","false","https://pbs.twimg.com/profile_banners/1695193884769271808/1731030231","Fri Aug 25 21:58:23 +0000 2023","Free Speech activist, January 6th survivor, stopped the Portland riots, teeth knocked out protesting Big Tech censorship.",,,,,,,,,,,,,,,,,,,,,"0","107901","166742","885","false","1695193884769271808","true","false","false","Texas, USA","2663","Philip Anderson","1860777239777870017","false","https://pbs.twimg.com/profile_images/1695435978373054464/GJaYhbVs_normal.jpg","","66932","https://twitter.com/VoteHarrisOut","user","https://x.com/VoteHarrisOut","VoteHarrisOut",,,"Drop all charges against J6 defendants on DAY 1.

Trump supporters do not want their tax dollars to be used to prosecute any more J6 defendants in communist DC courts. 

Pull the plug on DAY 1

Enough is ENOUGH","Tue Nov 12 19:21:50 +0000 2024"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/26157047/1539965961","Tue Mar 24 02:29:48 +0000 2009","Canary CEO, best-selling author, commentator on politics & energy on @CNN, @CNBC, @FoxNews, @FoxBusiness. married. to @abigaileberhart!",,,,,,,,,,,,,,,,"canaryusa.com","http://canaryusa.com","0","23","https://t.co/FNECN4PJCS","0","2489","248528","2710","true","26157047","false","false","false","Naples, FL","920","Dan K. Eberhart",,"false","https://pbs.twimg.com/profile_images/1224871497900199938/zbnHOtYn_normal.jpg","","24918","https://twitter.com/DanKEberhart","user","https://x.com/DanKEberhart","DanKEberhart",,,"This is such silly criticism from the Left.

Every President appoints and nominates supporters who agree with and want to deliver a President's agenda.

Calling Trump's nominees ""loyalists"" is just a cheap way to falsely draw parallels to dictators of the past.","Tue Nov 12 19:13:30 +0000 2024"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/1513986242148450322/1721181086","Tue Apr 12 21:03:55 +0000 2022","Adjectives: Smart/Sexy. Mission: to ridicule liberals enough to end the woke movement 🇺🇸",,,,,,,,,,,,,,,,,,,,,"0","25625","22629","199","true","1513986242148450322","true","false","false","Land of Make-Believe","7377","Meme’nOnLibs","1861582132168028316","false","https://pbs.twimg.com/profile_images/1813391596391460864/RGuqGJwW_normal.jpg","","29427","https://twitter.com/MemeNonLibs","user","https://x.com/MemeNonLibs","MemeNonLibs",,,"“I am really enjoying all this content about tormenting Trump supporters”

Same…same 😂🤣 https://t.co/HRjAgxn75d","Tue Nov 12 19:13:06 +0000 2024"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/1366565625401909249/1731653660","Tue Mar 02 01:47:11 +0000 2021","Finance, economics, news, memes. Follow and Tap the .... (🔔 +Notify)",,,,,,,,,,,,,,,,"linktr.ee/wssilver","http://linktr.ee/wssilver","0","23","https://t.co/6tmmbgxIA3","0","132296","1533000","691","true","1366565625401909249","true","false","false","👉","19278","Wall Street Mav",,"false","https://pbs.twimg.com/profile_images/1482179968083836928/7prxRZ4M_normal.jpg","","54053","https://twitter.com/WallStreetMav","user","https://x.com/WallStreetMav","WallStreetMav","Business",,"Trump should pardon everyone, then release the new Attorney General to prosecute and go after the people behind the conspiracy to wage lawfare on Trump and his supporters.","Tue Nov 12 19:11:33 +0000 2024"
