author/affiliatesHighlightedLabel/label/badge/url,author/affiliatesHighlightedLabel/label/description,author/affiliatesHighlightedLabel/label/url/url,author/affiliatesHighlightedLabel/label/url/urlType,author/affiliatesHighlightedLabel/label/userLabelDisplayType,author/affiliatesHighlightedLabel/label/userLabelType,author/canDm,author/canMediaTag,author/coverPicture,author/createdAt,author/description,author/entities/description/urls/0/display_url,author/entities/description/urls/0/expanded_url,author/entities/description/urls/0/indices/0,author/entities/description/urls/0/indices/1,author/entities/description/urls/0/url,author/entities/description/urls/1/display_url,author/entities/description/urls/1/expanded_url,author/entities/description/urls/1/indices/0,author/entities/description/urls/1/indices/1,author/entities/description/urls/1/url,author/entities/description/urls/2/display_url,author/entities/description/urls/2/expanded_url,author/entities/description/urls/2/indices/0,author/entities/description/urls/2/indices/1,author/entities/description/urls/2/url,author/entities/url/urls/0/display_url,author/entities/url/urls/0/expanded_url,author/entities/url/urls/0/indices/0,author/entities/url/urls/0/indices/1,author/entities/url/urls/0/url,author/fastFollowersCount,author/favouritesCount,author/followers,author/following,author/hasCustomTimelines,author/id,author/isBlueVerified,author/isTranslator,author/isVerified,author/location,author/mediaCount,author/name,author/pinnedTweetIds/0,author/possiblySensitive,author/profilePicture,author/status,author/statusesCount,author/twitterUrl,author/type,author/url,author/userName,author/verifiedType,author/withheldInCountries/0,text,createdAt,att,stance
,,,,,,True,False,https://pbs.twimg.com/profile_banners/59643287/1722556902,Fri Jul 24 00:51:34 +0000 2009,Investor | Board Member | Big Data Pioneer | Intel Ops | CIA/NSA Contractor/Whistleblower | CRE | Philanthropist | Healthcare M&A @ Greenlaw,,,,,,,,,,,,,,,,mypatriotsupply.com/?_ef_transacti…,https://www.mypatriotsupply.com/?_ef_transaction_id=&oid=1&affid=44,0.0,23.0,https://t.co/U7r25Q943c,0,9458,226834,13415,False,59643287,True,False,False,"Newport Coast, CA 92657",13344,Tony Seruga,1.7248566980522396e+18,False,https://pbs.twimg.com/profile_images/1856818755843887109/_hUqlb3i_normal.jpg,,37034,https://twitter.com/TonySeruga,user,https://x.com/TonySeruga,TonySeruga,,,"FEMA Deliberately Neglected Trump Supporters

FEMA announced the firing of a former official who directed her team to avoid disaster-zone homes with Trump signs Saturday, shining a light on how supposedly apolitical government organizations have become weaponized against Republicans.

The official, 39-year-old Marn’i Washington, instructed employees to “Implement best practices” including “Avoid[ing] homes advertising Trump.”

""This is a clear violation of FEMA's core values & principles to help people regardless of their political affiliation,"" agency administrator Deanne Criswell wrote on X. “This type of behavior and action will not be tolerated at FEMA and we will hold people accountable if they violate these standards of conduct.""

Florida’s division of emergency management is launching an investigation into the issue.

https://t.co/Y0spd3a4VO",Tue Nov 12 18:30:18 +0000 2024,0.26666666666666666,Support
,,,,,,False,True,https://pbs.twimg.com/profile_banners/781639819600490500/1620649459,Thu Sep 29 23:40:29 +0000 2016,"Biden the Dummy: ""I'm going to raise your taxes"" Biden Supporters: ""Awesome!"" 
DUMBEST PEOPLE ON EARTH!! 
 #MAGA",,,,,,,,,,,,,,,,,,,,,0,169092,213146,93403,True,781639819600490500,True,False,False,Ft. Lauderdale Fl,4783,The Nasty Italian🍷🇺🇸 🇮🇹,1.303679740428071e+18,False,https://pbs.twimg.com/profile_images/1564251689317810179/fZP-2Zsz_normal.jpg,,60503,https://twitter.com/sayitnspinit,user,https://x.com/sayitnspinit,sayitnspinit,,,"Kamala Harris supporters calling MAGA a cult are shaving their heads and mutilating themselves because Trump won.

Weird 🥴",Tue Nov 12 18:29:37 +0000 2024,0.5,Support
,,,,,,False,True,https://pbs.twimg.com/profile_banners/1663701168839872512/1685493804,Wed May 31 00:17:33 +0000 2023,Want to take back OUR country? JOIN ME 🇺🇸 Donald Trump won🥇Proud Patriot. Pro Elon Musk (parody),,,,,,,,,,,,,,,,,,,,,0,199730,797894,431,False,1663701168839872512,True,False,False,TURN ON NOTIFICATIONS 🔔,6972,Marjorie Taylor Greene Press Release (Parody),1.8271323891870397e+18,False,https://pbs.twimg.com/profile_images/1663703753785229313/k146s5eP_normal.jpg,,88295,https://twitter.com/MTGrepp,user,https://x.com/MTGrepp,MTGrepp,,,"HOLY SH*T 🚨 Florida's Attorney General will be investigating FEMA skipping Trump supporters’ homes after Hurricanes hit

Anyone involved should get 10 years minimum in prison. This is unacceptable https://t.co/V3qJArv5RG",Tue Nov 12 18:14:07 +0000 2024,0.05000000000000002,Support
,,,,,,True,False,https://pbs.twimg.com/profile_banners/89669859/1586945462,Fri Nov 13 10:21:42 +0000 2009,Founder of Afghan Peace Watch. Formerly with The Wall Street Journal.,,,,,,,,,,,,,,,,,,,,,0,47047,244939,747,True,89669859,True,False,False,🇦🇫 🇺🇸,3737,Habib Khan,1.605565519033008e+18,False,https://pbs.twimg.com/profile_images/1620234236975357953/0cDZ3Ohq_normal.jpg,,37136,https://twitter.com/HabibKhanT,user,https://x.com/HabibKhanT,HabibKhanT,,,"Most Afghans see Trump’s new NSA, who has served in Afghanistan as a nightmare for the Taliban and their supporters in Rawalpindi.

 https://t.co/DO3819sGQr",Tue Nov 12 18:00:24 +0000 2024,0.3181818181818182,Support
,,,,,,True,True,https://pbs.twimg.com/profile_banners/1398376668192985091/1684782698,Fri May 28 20:32:44 +0000 2021,"Florida's Voice is dedicated to bringing honest political reporting to Florida, minus the mainstream talking points.",,,,,,,,,,,,,,,,flvoicenews.com,https://flvoicenews.com/,0.0,23.0,https://t.co/12byZad7W7,0,271,103737,115,True,1398376668192985091,True,False,False,Florida,4200,Florida’s Voice,1.8625876097608172e+18,False,https://pbs.twimg.com/profile_images/1515076375836868608/ECFKdxIz_normal.jpg,,27880,https://twitter.com/FLVoiceNews,user,https://x.com/FLVoiceNews,FLVoiceNews,,,"BREAKING: Florida @AGAshleyMoody says Florida will continue investigating FEMA discriminating against the homes of Trump supporters

""Rest assured, we will not wait for Biden-Harris to police themselves. Florida will be investigating this scandal."" https://t.co/2edI1yHY63",Tue Nov 12 17:51:32 +0000 2024,0.0,Support
,,,,,,False,True,https://pbs.twimg.com/profile_banners/179245596/1614460996,Mon Aug 16 21:34:34 +0000 2010,"A lawyer and author but more impressively, described by progressive media TITAN Matt Labash as “Rush Limbaugh’s even oilier and less-talented little brother.”",,,,,,,,,,,,,,,,davidlimbaugh.com,http://davidlimbaugh.com/,0.0,23.0,https://t.co/0NoSJgI9N2,0,14169,456355,3427,True,179245596,True,False,False,,2212,David Limbaugh,,False,https://pbs.twimg.com/profile_images/1436103710887788549/cl_OqaTG_normal.jpg,,120712,https://twitter.com/DavidLimbaugh,user,https://x.com/DavidLimbaugh,DavidLimbaugh,,,"One point that should be addressed. I often see Never Trumpers sneerily deriding Trump supporters as caring about nothing but ""owning the libs."" You've always been wrong about this being the prime motivator. What we want is to restore America's greatness. Period.

It's constructive, not vindictive. You are projecting your own hatred, negativity and bitterness. We're not bitter; we're elated. Yes, some are relishing the left's meltdown (and that's justifiably amusing) but we support Trump because we believe -- now more than ever -- that he can/will deliver in big ways.",Tue Nov 12 17:51:20 +0000 2024,0.17857142857142858,Support
,,,,,,True,True,https://pbs.twimg.com/profile_banners/1520042921344610304/1726457211,Fri Apr 29 14:10:59 +0000 2022,Online Political Commentator -             TikTok: https://t.co/rqtp9nuFoE,tiktok.com/@thedoghouseta…,https://www.tiktok.com/@thedoghousetalk,51.0,74.0,https://t.co/rqtp9nuFoE,,,,,,,,,,,linktr.ee/TheDogHouseShow,https://linktr.ee/TheDogHouseShow,0.0,23.0,https://t.co/jarWfAc3Vy,0,6526,1385,197,False,1520042921344610304,True,False,False,,771,Dog House Show,,False,https://pbs.twimg.com/profile_images/1520043370642608132/52PpFbyt_normal.jpg,,8053,https://twitter.com/Dog_House_Show,user,https://x.com/Dog_House_Show,Dog_House_Show,,,@atrupar What a surprise…A Trump sycophant mimicking Trump’s policy positions. They are not loyal to the country but to the man in charge.,Tue Nov 12 15:13:58 +0000 2024,0.16666666666666666,Support
,,,,,,False,True,https://pbs.twimg.com/profile_banners/1560341081576939524/1681050926,Thu Aug 18 19:01:35 +0000 2022,It’s always darkest just before the dawn. MARRIED.. No Dms.,,,,,,,,,,,,,,,,,,,,,0,36288,746336,1907,True,1560341081576939524,True,False,False,,9518,Insurrection Barbie,1.8470899544487242e+18,False,https://pbs.twimg.com/profile_images/1842740427872522240/X0Sggcwq_normal.jpg,,411299,https://twitter.com/DefiyantlyFree,user,https://x.com/DefiyantlyFree,DefiyantlyFree,,,"Lots of stories coming out about people in the government no one elected questioning Trump’s vision and policy decisions. 

No one elected them. We need to end the reign of terror from the administrative state.",Tue Nov 12 15:12:54 +0000 2024,0.0,Support
,,,,,,False,True,https://pbs.twimg.com/profile_banners/15739391/1729618445,Tue Aug 05 18:05:40 +0000 2008,"Husband, father of three. Commentary Editor for @dcexaminer.
Author of Sex and the Citizen: https://t.co/XzvZc71owz",amazon.com/dp/1637589514,https://www.amazon.com/dp/1637589514,92.0,115.0,https://t.co/XzvZc71owz,,,,,,,,,,,,,,,,0,24490,11985,2145,True,15739391,True,False,False,"Washington, DC",737,Conn Carroll,1.848696104252281e+18,False,https://pbs.twimg.com/profile_images/1591173703500529688/FoFSA6BO_normal.jpg,,35388,https://twitter.com/conncarroll,user,https://x.com/conncarroll,conncarroll,,,"“We cannot afford to coronate someone who will push massive spending bills at the end of every year while sabotaging Donald Trump’s policy agenda,"" @BasedMikeLee 
https://t.co/wlUWweOjrF",Tue Nov 12 15:07:01 +0000 2024,0.0,Support
,,,,,,True,False,https://pbs.twimg.com/profile_banners/890061634181373952/1613522799,Wed Jul 26 04:10:04 +0000 2017,Co-Owner of Trending Politics | Investor | American 🇺🇸,,,,,,,,,,,,,,,,trendingpoliticsnews.com,https://trendingpoliticsnews.com,0.0,23.0,https://t.co/MbpH1fNere,0,7031,1655240,575,True,890061634181373952,True,False,False,United States,6380,Collin Rugg,1.854048223456809e+18,False,https://pbs.twimg.com/profile_images/1325087660428447746/4DL2iq76_normal.jpg,,21418,https://twitter.com/CollinRugg,user,https://x.com/CollinRugg,CollinRugg,,,"NEW: Democrat strategist Christy Setzer claims illegal border crossings were down under Joe Biden before claiming Trump will deport *legal* immigrants.

She also called Biden’s policy of letting in 10M+ illegals “sensible.”

“It’s really important to remember border crossings were lower during the Biden administration than they were during the Trump administration.”

“[They’re] instilling fear to say that we're gonna deport legal immigrants as well as illegal immigrants.”",Tue Nov 12 15:00:11 +0000 2024,0.03131313131313131,Support
,,,,,,True,True,https://pbs.twimg.com/profile_banners/1088862056705593344/1615417749,Fri Jan 25 18:11:59 +0000 2019,ALWAYS YELL THE TRUTH. Lifting up voices and shining a light on injustices in Tennessee. (@thetnholler on Blue Sky),,,,,,,,,,,,,,,,TNHoller.com,http://www.TNHoller.com,0.0,23.0,https://t.co/R92dW4gGqA,0,12843,206711,120704,True,1088862056705593344,True,False,False,Tennessee,26131,The Tennessee Holler,1.8629089295559846e+18,False,https://pbs.twimg.com/profile_images/1088981389960196097/Sw1CTkQx_normal.jpg,,93630,https://twitter.com/TheTNHoller,user,https://x.com/TheTNHoller,TheTNHoller,,,"In this @Acyn clip Homan seems to be saying Trump will focus on deporting violent criminals: https://t.co/h5uV2kQo14

So here’s a reminder that that was already both Biden’s  and Obama’s policy: https://t.co/VqxO7XYM0s",Tue Nov 12 14:43:45 +0000 2024,0.8,Support
,,,,,,False,True,https://pbs.twimg.com/profile_banners/39344961/1633726646,Mon May 11 21:21:01 +0000 2009,Research Fellow @FDD,,,,,,,,,,,,,,,,hussainabdulhussain.substack.com,https://hussainabdulhussain.substack.com,0.0,23.0,https://t.co/M58M5OcKLZ,0,47341,109190,2089,True,39344961,True,False,False,"Washington, DC",3053,Hussain Abdul-Hussain,1.637984756137689e+18,False,https://pbs.twimg.com/profile_images/1598307503812509697/ZjKkQbDc_normal.jpg,,64127,https://twitter.com/hahussain,user,https://x.com/hahussain,hahussain,,,"From listening/reading @TheEconomist commentary on US foreign policy under Trump, I got that Europe is scared that less American intervention will let the world go wild. This is from the same Europeans who spend their time blaming American power for all ills around the world and demand that America concede to a multipolar world.
So which is it? Does Europe like American power and wants to join it and support it, or wants it to shrink? 
It sounds to me that Europeans spend their time blaming America for their ills, the same tactic China, Russia and Iran use to justify their own failure. It looks to me like a combination of jealousy and deflection of domestic frustration.",Tue Nov 12 14:16:35 +0000 2024,0.03782051282051282,Support
,,,,,,True,True,,Fri Nov 01 21:50:47 +0000 2013,"PhD, Senior Research Fellow, Global Policy Institute. Author, Bombs for Peace: NATO's Humanitarian War on Yugoslavia, 2014.

https://t.co/1tEFm0X7Ha",thegaggle.locals.com,https://thegaggle.locals.com/,125.0,148.0,https://t.co/1tEFm0X7Ha,,,,,,,,,,,amazon.com/Bombs-Peace-NA…,https://www.amazon.com/Bombs-Peace-NATOs-Humanitarian-Yugoslavia/dp/9089645632,0.0,23.0,https://t.co/M86PrbxWps,0,20390,49477,1201,True,2169133040,True,False,False,,3478,George Szamuely,,False,https://pbs.twimg.com/profile_images/743600425333587968/nM0ZPODy_normal.jpg,,36760,https://twitter.com/GeorgeSzamuely,user,https://x.com/GeorgeSzamuely,GeorgeSzamuely,,,"In 2016, Trump really was thinking outside the box. His national security picks suggested that he was determined to change the course of US foreign policy. As national security adviser, Trump picked Michael Flynn, who had earned Obama's ire over his warnings that the US was aligning itself with ISIS in Syria. 

As secretary of state, Trump picked Rex Tillerson, someone with a background in the energy industry and hence outside of the Washington Cold War-obsessed Washington swamp. 

Trump was manipulated into firing Michael Flynn, and his administration never really recovered, culminating in his disastrous picks of John Bolton and Mike Pompeo. 

This time around, Trump isn't even pretending to think outside the box. He's all in with the familiar Washington foreign policy hawks.",Tue Nov 12 14:13:52 +0000 2024,0.10749999999999997,Support
,,,,,,True,True,https://pbs.twimg.com/profile_banners/710429203938856960/1639408386,Thu Mar 17 11:34:56 +0000 2016,I See God in the Excellence of Men,,,,,,,,,,,,,,,,,,,,,0,15582,521644,37584,True,710429203938856960,True,False,False,Home,21124,Sir Dickson,1.4379562284838953e+18,False,https://pbs.twimg.com/profile_images/1530396051433218048/Q_SBiLY__normal.jpg,,306649,https://twitter.com/Wizarab10,user,https://x.com/Wizarab10,Wizarab10,,,"My Take on Why Marco Rubio will make an Excellent Secretary of State and The Indication of Trump's Foreign Policy. 

It has been rumoured that Marco Rubio is being tipped for Secretary of State by President-Elect Donald Trump. While he may not be the first Latino in a cabinet position, he will be first to head one of the powerful cabinet positions, the other being Defence, that ensures US continued hegemony in the world.

Why Marco Rubio is a good choice for America.

1. Strong Understanding of China and India:
Mr. Rubio @marcorubio comes from an average American family that has lived the American Dream. For the Chinese and the Indians, one of the biggest issues with American diplomats is their inability to understand the personalities and upbringing of Chinese and Indian leaders and how these shape their worldview and ideology. US State Department Secretaries and senior staff tend to be part of an elite (went to the right schools, belong to the right clubs, pedigree and such other privileges of the gentry) that then look down on the humble beginnings of Chinese and Indian leaders, leading to often lead unnecessary clashes of ideology and personalities. With Rubio, China and India will have a United States Secretary that will insist on US interests but also have the background in seeking shared interests as a result of similar personalities and upbringing. 

2. Strategic Focus on Latin America: 
It has become obvious to Trump @realDonaldTrump that Europe has ""bent the knee"" to Chinese money. Countries like France and Germany are using ""trade with China"" (with implications for the USD as the global currency) in an attempt to force America to continue paying for Europe's Defence. Trump is not having this, and as such, going back to America's partners in the South American continent where China, having spent billions in infrastructure development, still cannot lay claim to as the dominant force in the continent. 
With Rubio, Latin American partners will not only have a Secretary that speaks the language and understands the nuances, but also an American partner that will finally listen in helping them fight the cartels and bring real development to the people of South America. 

3. Respecting Global Cultural Values:
 From Obama to Biden, America pursued a Liberal global order that was not welcomed in conservative Africa, Middle East, Asia, and many parts of Europe. These liberal ideas by the US (remember the backlash of African leaders over the imposition of LGBTQ rights or No Aid) threatened global order such that within countries, it became a battle of light vs darkness. Rubio, a God-Fearing Catholic, understands the need of not alienating the conservative Christian, Muslim, Hindu, or personal values of billions of individuals that reside in all countries of the world. Global peace can be achieved when people and nations are treated with respect and without an imposition of alien liberal norms.

4. Practical Solutions for Migration Issues: 
Our word today is dominated by information flow from a biased global media that seeks to control how people think or act. With Trump's deportation plan, especially as many of the deportees would be from the South American continent, it makes sense to have a Secretary of State that can reach out to partners in the continent to work effective solutions to the issues leading to mass migration(something Harris failed to do), as well as resettlement efforts for deportees. This way, no matter how the biased media aim to spin it, US partners in South America will know that despite the noise, they can reach out to one of their own for clarifications, insight and explanations.

In conclusion, I say well-done Mr President-Elect Trump for putting forth Rubio as Secretary of State. Now, international relations can be international relations without wokeism.

cc: @elonmusk 
@ianbremmer 
@piersmorgan",Tue Nov 12 14:09:42 +0000 2024,0.08490010946907497,Support
,,,,,,True,False,https://pbs.twimg.com/profile_banners/2470147507/1731902930,Wed Apr 30 01:18:01 +0000 2014,GirlMom | Equal Opportunity Offender | I'm a Tulsi Gabbard Republican 🌺 America First 🇺🇸 #Tulsi2028,,,,,,,,,,,,,,,,tiktok.com/@antiwarmisfit…,https://www.tiktok.com/@antiwarmisfitbackup?_t=8rOfE7Fgiuk&_r=1,0.0,23.0,https://t.co/IHblxgBONn,0,119123,15109,5338,True,2470147507,True,False,False,"Indiana, USA",11255,Ashley Nicole🌺,1.8568640827725417e+18,False,https://pbs.twimg.com/profile_images/1809718081520066560/OfWr9iQy_normal.jpg,,118314,https://twitter.com/antiwarmisfit,user,https://x.com/antiwarmisfit,antiwarmisfit,,,"Marco Rubio will not put America First. He is part of the neocon establishment, and he will be an Israel first Secretary of State. He is pro regime change wars. He is the furthest from Trump's foreign policy views. Whoever is in Trump's ear pushing this decision should be fired. #NeverRubio #NoNeocons",Tue Nov 12 14:07:33 +0000 2024,0.125,Support
,,,,,,True,False,https://pbs.twimg.com/profile_banners/1190300554171473920/1710404367,Fri Nov 01 16:12:32 +0000 2019,"Globalist Agent of the Soros Empire 

Not a gimmick account 

Retweets≠Endorsment

https://t.co/OfqIDIgN62",bsky.app/profile/conspi…,https://bsky.app/profile/conspiracybull1.bsky.social,83.0,106.0,https://t.co/OfqIDIgN62,,,,,,,,,,,youtube.com/channel/UCezEx…,https://www.youtube.com/channel/UCezExdfuTZNKonYKojjXCww,0.0,23.0,https://t.co/UorIsTuOpJ,0,110461,70622,3912,True,1190300554171473920,True,False,False,the Deep State ,3925,Conspiracy Bullshit,1.8598925260079188e+18,False,https://pbs.twimg.com/profile_images/1190300719636721664/Cz4Ht5hh_normal.jpg,,23150,https://twitter.com/ConspiracyBull1,user,https://x.com/ConspiracyBull1,ConspiracyBull1,,,"I want to avoid making any predictions regarding Ukraine.

But it seems Trump's foreign policy might not be so isolationist after all.",Tue Nov 12 14:06:23 +0000 2024,0.125,Support
,,,,,,False,False,https://pbs.twimg.com/profile_banners/16787084/1472041987,Wed Oct 15 16:57:09 +0000 2008,"Your favorite sweet summer child. Undisputed Grand Master of the Sistine Selfie. Managing editor, Hot Air. Author, Going Red. Is Gaeilgeoir mé.",,,,,,,,,,,,,,,,hotair.com,http://www.hotair.com/,0.0,23.0,https://t.co/po9tSwiC8k,0,44774,64923,2668,True,16787084,True,False,False,Deep in the heart of ...,9701,Ed Morrissey,1.6940443106168463e+18,False,https://pbs.twimg.com/profile_images/1263992364798017536/pZnpzkRP_normal.jpg,,226201,https://twitter.com/EdMorrissey,user,https://x.com/EdMorrissey,EdMorrissey,,,"Not Richard Grennell, eh? I bet the intelligence community feels pretty nervous now. But Iran's probably feeling even more dread about the next four years. 

Iran, Take Notice: Trump Foreign Policy Gets Muscular with Rubio, Stefanik https://t.co/GzN5fAKo2E",Tue Nov 12 13:54:13 +0000 2024,0.15625,Support
,,,,,,False,True,https://pbs.twimg.com/profile_banners/24528681/1699565489,Sun Mar 15 14:19:14 +0000 2009,"I am a geologist and writer doing energy-related work. 

Energy is the economy so that covers economics, environment, geopolitics , ecology & human behavior",,,,,,,,,,,,,,,,artberman.com,http://www.artberman.com/,0.0,23.0,https://t.co/v27Sulfy5d,0,3135,42158,212,True,24528681,True,False,False,"Houston, Texas",22205,Art Berman,1.7730198862953313e+18,False,https://pbs.twimg.com/profile_images/1722728637550469120/x_msWtXc_normal.jpg,,47792,https://twitter.com/aeberman12,user,https://x.com/aeberman12,aeberman12,,,"Exxon CEO urged Trump not to exit the Paris climate deal, warning it would mean losing a key role in shaping practical global carbon policy.

“The way you influence things is to participate, not to exit.” 
--Darren Woods, EXXON CEO
https://t.co/1AaCcuVHEi
#energy #EnergyTransition #ClimateActionNow #renewables #NetZero #EnergyStorage #ClimateCrisis #ClimateAction #globalwarming",Tue Nov 12 13:53:50 +0000 2024,0.10416666666666667,Support
,,,,,,False,True,https://pbs.twimg.com/profile_banners/2766982109/1679418481,Thu Sep 11 08:13:34 +0000 2014,Trainee tractor driver.,,,,,,,,,,,,,,,,,,,,,0,10258,97697,468,True,2766982109,False,False,False,,1531,Colin Brazier,1.697579074623869e+18,False,https://pbs.twimg.com/profile_images/815547455970414592/uUpJR6ph_normal.jpg,,4947,https://twitter.com/ColinBrazierTV,user,https://x.com/ColinBrazierTV,ColinBrazierTV,,,For months far too many western politicians have evaded the truth of what's been happening in Gaza. That it is a human catastrophe caused and sustained by Hamas. The man who Trump wants to run his foreign policy gets this. Boy does he.,Tue Nov 12 13:48:55 +0000 2024,0.1125,Support
,,,,,,False,False,https://pbs.twimg.com/profile_banners/2391392488/1668207027,Fri Mar 07 16:06:45 +0000 2014,"EconProf @UMass | Joan Robinson Prize, Keynes Prize, Meiksins Wood Prize, Rothschild Prize & Matthöfer Prize | Harvard Associate in Research | 2023 TIME100 Next",,,,,,,,,,,,,,,,isabellaweber.com,https://www.isabellaweber.com,0.0,23.0,https://t.co/61OQq8iMGM,0,19249,72323,5371,True,2391392488,False,False,False,🌏,999,Isabella M. Weber,1.6303224905590374e+18,False,https://pbs.twimg.com/profile_images/1718760860678582272/wMy_Y_wK_normal.jpg,,13762,https://twitter.com/IsabellaMWeber,user,https://x.com/IsabellaMWeber,IsabellaMWeber,,,"Unemployment weakens governments. Inflation kills. The politically destructive power of inflation had been forgotten. Standard policy tools left us unprepared and fueled inequality. The re-election of Trump should serve as a warning to  all democrats. 

My first @nytopinion. 1/ https://t.co/ib6sCsHXFL",Tue Nov 12 13:45:26 +0000 2024,0.0875,Support
,,,,,,True,False,https://pbs.twimg.com/profile_banners/1492490213708476420/1721247332,Sat Feb 12 13:26:31 +0000 2022,"Common sense conservative voice. I’m a deplorable pet lover, was retweeted by Trump. If you know what DPL stands for, you know me. Pronouns are American/Patriot",,,,,,,,,,,,,,,,,,,,,0,38810,53462,49114,True,1492490213708476420,True,False,False,,1589,DPL.3 🇺🇸🇺🇸,1.742914751330419e+18,False,https://pbs.twimg.com/profile_images/1607542831253528576/4FLEB9V7_normal.jpg,,169328,https://twitter.com/dpl_3,user,https://x.com/dpl_3,dpl_3,,,"It's interesting to me that most of President Trump's initial picks for his administration, besides his chief of staff, have to do with foreign policy, either on the border or overseas. 

It will be interesting to see his picks for the interior!",Tue Nov 12 13:42:30 +0000 2024,0.3,Support
,,,,,,True,False,https://pbs.twimg.com/profile_banners/1157382747234738176/1733077148,Fri Aug 02 20:08:44 +0000 2019,Anon wandering the wastes of modernity.  Glory to God.,,,,,,,,,,,,,,,,vagrant.substack.com,https://vagrant.substack.com/,0.0,23.0,https://t.co/0moYuIs3nn,0,138547,18737,1016,True,1157382747234738176,True,False,False,Imperium of Man,2884,Vagrant of Rhodes 🗡️🕯️,1.8266283584548703e+18,False,https://pbs.twimg.com/profile_images/1863286726480814080/67SvQlhw_normal.jpg,,15435,https://twitter.com/vagrantwires,user,https://x.com/vagrantwires,vagrantwires,,,"Thread 🧵: This might be another leak ploy, but I fully expected a couple of these picks not to go our way. Rubio is not ideal, but maybe we can live with if Trump keeps a direct hand on foreign policy (which I expect him to). Let's talk through the cabinet conundrum. 1/",Tue Nov 12 13:38:42 +0000 2024,0.08772727272727274,Support
https://pbs.twimg.com/profile_images/1750481240983994368/ijRW1a6Y_bigger.jpg,Mario Nawfal’s Roundtable,https://twitter.com/RoundtableSpace,DeepLink,Badge,BusinessLabel,True,True,https://pbs.twimg.com/profile_banners/1319287761048723458/1687204248,Thu Oct 22 14:42:25 +0000 2020,Host of the Largest Show on X | Unfiltered Unbiased 24x7 News | Founder & Investor,,,,,,,,,,,,,,,,roundtable.live,https://roundtable.live,0.0,23.0,https://t.co/Lru9VAixI8,0,139559,1806748,36996,True,1319287761048723458,True,False,False,,64385,Mario Nawfal,1.8541497058793925e+18,False,https://pbs.twimg.com/profile_images/1670905743619268609/pYItlWat_normal.jpg,,89380,https://twitter.com/MarioNawfal,user,https://x.com/MarioNawfal,MarioNawfal,,,"🚨🇪🇺EU TO FREE UP BILLIONS FOR DEFENSE AND SECURITY

Brussels plans to redirect up to €392 billion from the EU budget to bolster defense and security, responding to Russia’s actions in Ukraine and Trump's return to the White House.

The policy shift allows cohesion funds to support defense industries, including dual-use products and military mobility, though direct weapon purchases remain restricted.

This move is expected to aid states like Poland and Germany in enhancing infrastructure for military needs, while balancing investments in green and digital projects.

Source: Financial Times",Tue Nov 12 13:28:57 +0000 2024,3.0839528461809902e-18,Support
,,,,,,False,True,https://pbs.twimg.com/profile_banners/16935292/1455653179,Thu Oct 23 20:47:35 +0000 2008,"Independent, daily global news hour. 
Support our work: https://t.co/WLH4GON0vh 
Daily News Digest: https://t.co/ShfkeKhICG",democracynow.org/donate,http://democracynow.org/donate,56.0,79.0,https://t.co/WLH4GON0vh,democracynow.org/subscribe,http://democracynow.org/subscribe,100.0,123.0,https://t.co/ShfkeKhICG,,,,,,democracynow.org,https://www.democracynow.org,0.0,23.0,https://t.co/McGBFQZwkq,0,5955,822467,6393,True,16935292,False,False,False,New York,37204,Democracy Now!,,False,https://pbs.twimg.com/profile_images/1124035441815162881/Y6f2r3bm_normal.png,,140982,https://twitter.com/democracynow,user,https://x.com/democracynow,democracynow,Business,,"Donald Trump is expected to name Stephen Miller as his deputy chief of staff for policy. Journalist @jeanguerre, author of ""Hatemonger,"" details Miller's rise to power and his lifelong obsession with restricting immigration. https://t.co/yDTiajn6d0",Tue Nov 12 13:28:34 +0000 2024,0.1,Support
,,,,,,True,True,https://pbs.twimg.com/profile_banners/1327829216583442432/1667350424,Sun Nov 15 04:22:40 +0000 2020,"Open-Source Intel, Analysis & Breaking News. Orthodox Jewish Zionist. Ex-IDF & Shadow Warrior. Proud American & Patriot Since 1990. #2A Supporter. 🇺🇸🇮🇱",,,,,,,,,,,,,,,,,,,,,0,350386,75736,2957,True,1327829216583442432,True,False,False,United States Of America,10561,Raylan Givens,1.3319747941081702e+18,False,https://pbs.twimg.com/profile_images/1585979692162719747/2A6c9AuU_normal.jpg,,94800,https://twitter.com/JewishWarrior13,user,https://x.com/JewishWarrior13,JewishWarrior13,,,"🔴📰 A report in the Financial Times: Along with the satisfaction with Trump's re-election, Saudi Arabia and the United Arab Emirates fear the possibility that he will renew the policy of ""maximum pressure"" on Iran, and allow Israel to attack the Islamic Republic on a large scale - which will increase the risk of a significant regional war",Tue Nov 12 13:19:38 +0000 2024,0.19642857142857142,Support
